price_id,material_id,price_per_ton,price_date
4219,4694,699.35,2024-02-20
4220,1836,467.05,2023-02-03
4221,275,709.43,2023-05-05
4222,569,480.97,2024-11-30
4223,4970,868.5,2023-03-27
4224,1512,853.2,2023-06-09
4225,3606,781.9,2024-03-19
4226,810,560.67,2023-09-18
4227,1240,558.29,2023-03-28
4228,714,895.96,2024-07-08
4229,3883,765.79,2023-07-05
4230,1290,493.14,2024-07-27
4231,2690,654.36,2023-03-31
4232,1778,452.79,2024-05-09
4233,2873,644.54,2023-07-24
4234,2387,902.51,2023-01-30
4235,3625,862.52,2024-07-02
4236,766,510.63,2024-07-01
4237,3027,535.13,2024-02-16
4238,1190,733.09,2024-03-26
4239,2185,662.32,2023-04-19
4240,4598,628.76,2023-04-29
4241,3923,784.88,2023-11-18
4242,1105,705.48,2024-03-18
4243,2381,447.37,2024-06-04
4244,2074,743.15,2024-02-04
4245,4506,540.32,2024-08-27
4246,1254,591.68,2024-05-14
4247,2885,761.71,2024-02-13
4248,4918,439.19,2024-12-19
4249,2322,446.45,2024-09-18
4250,410,847.6,2023-02-24
4251,1840,721.97,2023-05-03
4252,3214,422.9,2023-05-22
4253,4194,399.21,2023-04-19
4254,832,643.94,2023-11-04
4255,168,523.82,2024-05-23
4256,4458,743.5,2024-04-25
4257,1886,635.64,2024-06-06
4258,404,574.18,2023-05-01
4259,3793,786.93,2023-05-12
4260,381,649.75,2023-09-05
4261,4630,859.83,2023-02-27
4262,655,599.74,2023-08-21
4263,1021,603.77,2024-08-15
4264,2585,658.67,2023-03-08
4265,425,848.36,2024-04-07
4266,3922,417.12,2024-02-10
4267,4062,610.56,2023-09-20
4268,544,761.66,2024-01-29
4269,417,593.07,2024-07-15
4270,2772,874.34,2024-11-27
4271,4290,674.58,2023-10-21
4272,2557,509.47,2023-05-20
4273,2351,554.74,2023-10-07
4274,4155,656.68,2023-10-26
4275,2901,483.29,2024-03-09
4276,4580,943.35,2023-10-27
4277,2591,413.92,2024-03-02
4278,2703,880.69,2024-05-20
4279,3405,602.95,2024-03-31
4280,1945,918.97,2023-12-18
4281,3022,453.17,2023-10-04
4282,753,767.13,2024-07-06
4283,1744,895.83,2023-04-01
4284,645,440.79,2024-07-05
4285,896,681.68,2024-06-13
4286,3033,364.33,2024-02-05
4287,1758,528.93,2024-06-23
4288,2793,600.03,2024-12-05
4289,4833,644.95,2024-05-11
4290,520,350.78,2024-01-12
4291,3085,652.92,2024-07-21
4292,1504,610.58,2024-12-16
4293,1936,531.64,2023-11-08
4294,1498,473.6,2024-09-23
4295,1514,668.31,2024-06-16
4296,3888,356.94,2023-01-17
4297,2719,431.43,2023-03-26
4298,1718,586.6,2024-05-02
4299,1442,546.5,2024-02-17
4300,962,654.05,2023-04-11
4301,534,726.25,2023-01-11
4302,4495,513.95,2024-05-28
4303,3828,505.21,2024-02-27
4304,932,558.18,2023-11-16
4305,3832,420.08,2023-06-24
4306,562,810.74,2024-01-20
4307,1029,633.32,2024-04-10
4308,1570,494.67,2024-12-27
4309,1508,935.95,2023-01-26
4310,3441,407.1,2024-10-22
4311,1829,610.84,2024-09-16
4312,2830,910.56,2024-09-20
4313,3847,816.78,2024-07-06
4314,81,451.27,2023-07-18
4315,1893,731.0,2024-01-03
4316,1311,493.93,2024-06-12
4317,2080,758.96,2024-09-03
4318,3549,491.35,2024-07-25
4319,1758,932.23,2024-11-01
4320,4228,534.81,2023-03-05
4321,3690,523.05,2023-03-14
4322,3221,798.55,2024-09-17
4323,4279,859.93,2023-11-21
4324,2678,543.99,2023-04-15
4325,1586,825.06,2024-03-14
4326,421,826.48,2023-11-15
4327,3871,737.63,2023-04-30
4328,56,524.18,2023-10-03
4329,1124,542.25,2024-07-23
4330,2129,586.03,2024-06-14
4331,4853,698.7,2023-07-24
4332,2001,825.26,2023-12-13
4333,3907,405.46,2024-03-19
4334,4481,819.68,2024-01-04
4335,1575,654.67,2023-10-05
4336,4836,719.44,2023-10-04
4337,181,663.96,2023-10-04
4338,3705,628.77,2023-06-01
4339,3841,718.72,2024-04-08
4340,1263,656.67,2024-09-27
4341,1138,648.51,2024-04-13
4342,603,528.2,2023-01-25
4343,2335,826.39,2023-09-20
4344,431,666.63,2024-09-07
4345,4439,410.08,2024-04-30
4346,1933,609.23,2024-06-05
4347,4301,552.25,2023-12-18
4348,1220,512.36,2024-01-08
4349,1322,897.05,2024-02-04
4350,2396,889.55,2024-10-26
4351,284,765.61,2023-04-06
4352,909,791.09,2023-02-21
4353,4303,451.31,2024-12-04
4354,4951,545.6,2024-10-07
4355,4604,913.83,2023-11-23
4356,1095,400.28,2023-03-25
4357,1124,417.5,2024-12-11
4358,2988,695.93,2023-11-15
4359,3463,497.65,2023-09-11
4360,4605,414.37,2024-04-29
4361,4664,752.17,2023-09-16
4362,1209,612.69,2024-03-06
4363,4859,894.53,2023-04-14
4364,3826,630.31,2024-01-20
4365,425,764.27,2023-12-04
4366,1876,894.73,2024-04-23
4367,504,761.28,2024-09-05
4368,1936,577.5,2024-09-09
4369,5000,663.69,2024-12-08
4370,3331,790.76,2023-03-06
4371,2128,734.27,2023-08-10
4372,3343,500.48,2023-07-08
4373,4657,578.62,2024-12-16
4374,4686,383.35,2023-11-16
4375,2791,458.09,2024-08-26
4376,330,819.41,2023-06-20
4377,3241,634.52,2023-07-11
4378,2614,672.23,2023-10-09
4379,93,527.07,2024-05-21
4380,3398,836.22,2024-06-03
4381,2028,836.45,2023-01-28
4382,3587,498.15,2023-10-13
4383,3444,378.74,2024-05-14
4384,4762,626.1,2023-09-18
4385,487,730.63,2024-04-27
4386,3581,659.65,2024-01-27
4387,2210,504.97,2024-08-31
4388,1246,537.85,2023-12-14
4389,4724,488.5,2023-09-17
4390,4362,883.68,2024-01-26
4391,4652,541.51,2024-02-21
4392,4478,386.2,2023-05-09
4393,1451,920.72,2024-11-12
4394,3632,603.16,2024-02-04
4395,2975,470.82,2024-12-26
4396,4078,889.26,2024-01-18
4397,2770,689.33,2023-05-17
4398,3880,508.5,2023-08-10
4399,1899,530.32,2024-11-05
4400,1001,886.47,2023-06-06
4401,4471,764.73,2023-10-22
4402,1952,732.08,2024-04-26
4403,192,494.7,2023-12-15
4404,1532,585.47,2024-09-19
4405,3415,657.6,2024-05-04
4406,2919,486.86,2024-09-03
4407,532,579.66,2024-09-15
4408,850,463.28,2023-09-27
4409,3112,680.5,2024-09-15
4410,1890,491.08,2024-05-10
4411,3207,588.04,2023-04-01
4412,3083,925.55,2024-09-29
4413,4112,518.64,2023-04-17
4414,987,625.12,2023-06-02
4415,2771,420.46,2023-11-29
4416,3940,532.95,2023-05-02
4417,2862,820.1,2023-07-03
4418,2521,609.78,2023-02-23
4419,3089,863.4,2024-09-11
4420,4209,414.67,2024-06-20
4421,47,665.93,2023-12-26
4422,2227,453.15,2024-02-05
4423,19,716.27,2024-09-12
4424,2047,716.14,2024-10-02
4425,3235,381.92,2024-12-23
4426,3978,678.63,2023-09-22
4427,4725,810.51,2023-08-08
4428,2775,811.13,2023-01-07
4429,3288,408.8,2024-05-13
4430,3713,458.52,2023-07-29
4431,4186,430.3,2024-04-11
4432,2879,393.42,2023-09-03
4433,2458,685.7,2024-03-16
4434,2782,938.35,2024-08-28
4435,3431,773.87,2024-07-24
4436,922,357.19,2023-07-10
4437,497,432.42,2023-09-23
4438,25,409.44,2023-08-16
4439,1313,685.5,2023-11-23
4440,2640,804.76,2023-11-12
4441,1713,913.46,2023-05-27
4442,2130,730.55,2024-05-15
4443,2050,355.66,2023-01-05
4444,2365,353.86,2023-11-04
4445,2000,619.12,2023-04-14
4446,2333,392.04,2024-08-20
4447,3068,667.26,2023-08-18
4448,3436,886.88,2024-02-27
4449,1902,508.62,2024-01-16
4450,652,883.19,2023-02-07
4451,379,559.66,2023-07-10
4452,1909,689.22,2023-07-30
4453,1534,621.32,2024-08-01
4454,935,654.65,2023-08-21
4455,1807,841.52,2024-02-23
4456,3984,421.23,2023-05-21
4457,4898,877.33,2024-03-01
4458,4510,389.29,2024-04-24
4459,2731,534.65,2023-04-06
4460,2353,526.85,2023-05-13
4461,2017,481.75,2023-06-09
4462,808,539.09,2023-02-20
4463,1153,480.3,2024-10-11
4464,1377,530.56,2024-05-22
4465,2512,901.83,2024-06-23
4466,3933,932.3,2023-05-16
4467,4046,401.36,2023-12-25
4468,2903,792.02,2023-08-24
4469,3827,382.55,2024-12-20
4470,2880,776.28,2024-08-18
4471,3701,882.63,2024-09-05
4472,3745,870.3,2024-07-09
4473,133,685.3,2024-06-02
4474,2375,410.07,2024-06-08
4475,3425,947.56,2024-04-27
4476,1834,719.52,2023-08-09
4477,3567,707.66,2024-08-07
4478,2466,792.94,2024-09-01
4479,4804,748.08,2024-05-18
4480,1517,367.9,2023-02-22
4481,1688,886.65,2023-06-17
4482,994,387.08,2024-07-07
4483,789,421.16,2023-09-23
4484,3420,667.34,2023-04-02
4485,1986,880.27,2024-08-24
4486,1861,496.3,2023-08-05
4487,4290,608.3,2024-12-02
4488,2368,694.89,2023-08-09
4489,2651,767.17,2024-12-09
4490,1101,796.59,2024-09-13
4491,1613,642.59,2023-04-25
4492,364,895.68,2023-04-12
4493,3808,588.76,2024-07-23
4494,2724,852.62,2023-04-18
4495,53,499.99,2023-01-07
4496,579,597.06,2023-02-12
4497,2190,365.25,2024-09-20
4498,3836,802.16,2024-11-04
4499,3279,427.64,2023-04-24
4500,4328,895.42,2023-01-21
4501,3578,717.86,2023-10-11
4502,2004,855.65,2024-05-30
4503,4818,397.95,2023-11-08
4504,4199,438.25,2024-09-15
4505,4723,836.03,2023-06-23
4506,1,575.46,2023-09-17
4507,2354,388.23,2023-11-20
4508,172,391.5,2024-03-02
4509,3438,788.91,2024-11-16
4510,648,553.97,2023-01-19
4511,4959,717.5,2024-05-21
4512,2705,581.5,2023-03-30
4513,607,738.47,2023-09-16
4514,1820,396.16,2023-08-17
4515,1507,710.66,2023-04-07
4516,2124,700.91,2024-09-11
4517,1100,886.77,2024-06-13
4518,1268,817.38,2023-08-01
4519,3007,772.46,2024-02-16
4520,1985,516.4,2024-12-29
4521,3919,845.57,2023-06-21
4522,3516,449.79,2023-10-04
4523,3643,412.49,2024-08-31
4524,1913,693.05,2024-03-06
4525,2604,885.15,2023-06-20
4526,3636,754.39,2024-03-28
4527,1632,353.28,2024-05-01
4528,1108,755.24,2023-01-11
4529,1915,587.6,2024-06-21
4530,331,357.44,2024-12-05
4531,1353,748.74,2023-12-30
4532,2354,355.52,2024-12-27
4533,2205,891.26,2024-10-05
4534,3128,751.57,2024-04-09
4535,3461,569.49,2023-03-08
4536,4031,437.59,2024-05-26
4537,2568,803.23,2023-06-10
4538,4736,417.77,2023-05-15
4539,1665,731.69,2023-11-29
4540,2721,611.24,2023-09-22
4541,889,506.25,2023-07-20
4542,37,368.72,2024-01-12
4543,10,481.25,2024-07-27
4544,1495,502.39,2023-01-13
4545,1950,378.32,2023-06-18
4546,1132,926.44,2024-06-03
4547,1835,819.28,2023-07-26
4548,3164,513.1,2023-11-04
4549,3027,580.22,2023-07-25
4550,192,706.09,2024-10-27
4551,365,577.32,2024-08-07
4552,2563,679.63,2023-10-21
4553,2219,361.34,2024-02-05
4554,3331,852.99,2023-11-05
4555,2551,594.82,2024-01-13
4556,546,548.86,2023-04-07
4557,3977,747.85,2023-06-05
4558,1900,939.5,2023-01-13
4559,1124,665.44,2023-07-27
4560,2276,696.87,2024-11-04
4561,1038,897.11,2023-10-01
4562,2431,549.01,2023-02-12
4563,3894,536.06,2024-10-22
4564,1405,840.67,2024-11-25
4565,4220,434.96,2024-07-11
4566,166,467.74,2024-05-14
4567,4756,760.58,2023-10-02
4568,247,944.85,2023-01-11
4569,531,352.2,2023-12-03
4570,3551,668.27,2024-08-13
4571,3963,634.45,2023-02-21
4572,1837,913.15,2024-03-18
4573,2109,892.36,2024-09-15
4574,3086,532.31,2023-05-18
4575,1253,851.05,2023-04-28
4576,3300,699.41,2024-11-30
4577,4288,714.15,2023-06-23
4578,4097,609.48,2024-05-13
4579,4780,835.89,2024-08-17
4580,1917,854.51,2024-05-27
4581,2620,721.83,2023-07-12
4582,2957,634.22,2023-05-12
4583,1636,784.86,2023-11-20
4584,1038,814.09,2024-11-19
4585,3299,370.0,2024-12-05
4586,3750,706.15,2024-07-14
4587,564,537.79,2023-11-23
4588,4343,421.72,2023-01-25
4589,293,396.4,2024-01-13
4590,2513,535.05,2024-01-04
4591,521,457.76,2024-01-16
4592,4017,491.05,2024-11-25
4593,4671,768.34,2023-10-02
4594,4187,841.63,2024-12-21
4595,468,438.01,2023-01-05
4596,1825,450.85,2024-06-14
4597,4049,860.99,2023-02-22
4598,3620,918.36,2024-08-14
4599,3149,778.68,2024-05-05
4600,4315,784.46,2023-08-29
4601,1229,747.8,2023-05-17
4602,3057,749.23,2024-09-04
4603,854,822.07,2024-01-05
4604,3706,487.65,2023-07-02
4605,1192,460.55,2024-12-20
4606,1106,591.09,2023-02-07
4607,739,622.08,2024-01-03
4608,2345,436.35,2024-09-30
4609,4349,662.37,2023-07-31
4610,1369,386.22,2024-09-20
4611,4707,845.19,2023-03-23
4612,1115,513.54,2023-08-02
4613,2547,681.4,2024-10-31
4614,309,781.45,2023-03-22
4615,4235,512.42,2023-12-06
4616,3322,767.21,2024-05-10
4617,1177,613.06,2023-12-25
4618,3929,468.14,2023-05-18
4619,1721,746.7,2024-08-29
4620,2384,684.55,2024-05-06
4621,3621,397.7,2024-02-08
4622,3857,490.23,2024-10-22
4623,4826,785.69,2023-02-19
4624,1261,423.27,2024-03-29
4625,326,417.53,2023-08-06
4626,1281,641.49,2023-01-12
4627,1587,935.09,2024-03-23
4628,4836,523.41,2024-05-04
4629,2197,495.06,2023-03-29
4630,4409,668.45,2024-01-05
4631,3660,741.0,2024-11-22
4632,3041,935.02,2024-01-18
4633,499,435.35,2024-06-07
4634,3288,917.35,2023-12-15
4635,4983,686.1,2023-03-30
4636,4712,531.71,2024-01-09
4637,692,635.18,2023-09-09
4638,4192,595.11,2024-07-19
4639,4999,366.26,2023-12-25
4640,2467,901.88,2024-10-07
4641,1827,881.82,2023-07-19
4642,1176,936.09,2023-08-16
4643,3032,543.59,2024-08-27
4644,4946,784.32,2023-07-20
4645,4895,619.46,2023-01-12
4646,2659,839.68,2023-01-17
4647,26,731.55,2024-12-26
4648,2408,859.93,2023-01-03
4649,4967,454.08,2023-05-26
4650,2969,690.71,2023-09-10
4651,3397,628.29,2023-02-18
4652,3652,831.91,2023-03-30
4653,350,583.49,2023-01-23
4654,817,795.91,2023-03-29
4655,1906,728.67,2023-01-05
4656,1835,431.46,2023-08-05
4657,1307,499.86,2024-12-27
4658,2497,484.27,2024-12-05
4659,4047,782.45,2023-09-23
4660,2611,474.66,2024-03-16
4661,2745,589.47,2023-05-21
4662,3197,635.34,2023-11-16
4663,818,862.39,2023-03-24
4664,3240,482.29,2024-06-04
4665,1355,500.54,2024-08-20
4666,3136,901.82,2023-06-21
4667,1859,897.35,2024-10-13
4668,3996,435.87,2024-12-07
4669,4403,840.03,2023-08-12
4670,4688,606.59,2024-12-18
4671,405,708.37,2024-08-25
4672,3113,768.68,2024-04-14
4673,4771,464.16,2023-03-23
4674,34,559.92,2023-04-08
4675,2894,728.0,2024-04-15
4676,572,726.57,2023-03-03
4677,4349,846.68,2024-02-27
4678,3035,470.04,2023-12-16
4679,4711,773.4,2024-06-29
4680,2967,788.59,2023-03-06
4681,2992,736.02,2023-07-25
4682,1269,387.18,2024-09-23
4683,1398,685.05,2024-10-31
4684,3049,492.56,2023-06-04
4685,2254,733.68,2023-12-06
4686,74,772.64,2023-11-23
4687,1396,779.95,2024-11-30
4688,4362,926.87,2023-02-24
4689,3415,507.82,2024-06-23
4690,3351,423.3,2024-10-02
4691,2570,618.12,2024-04-12
4692,4826,699.15,2024-11-23
4693,1516,510.84,2024-12-26
4694,3279,762.84,2024-09-11
4695,1397,919.58,2024-08-26
4696,3551,470.69,2024-06-24
4697,4609,696.44,2024-06-05
4698,89,411.99,2024-12-28
4699,3452,576.31,2024-09-19
4700,1579,849.01,2023-02-04
4701,2624,536.79,2024-02-17
4702,2291,931.06,2023-06-22
4703,2359,720.86,2023-11-11
4704,1163,795.18,2023-07-02
4705,4425,404.22,2024-06-10
4706,1571,442.75,2024-01-08
4707,675,843.31,2024-01-20
4708,3239,824.58,2024-08-31
4709,538,640.61,2024-07-03
4710,1491,855.13,2023-06-10
4711,4962,625.15,2023-07-09
4712,922,493.48,2024-09-22
4713,182,684.13,2024-03-14
4714,159,451.03,2023-05-13
4715,4802,591.39,2023-03-17
4716,3363,563.39,2023-02-19
4717,960,777.15,2023-10-09
4718,489,527.51,2024-11-11
4719,82,799.73,2023-08-02
4720,2557,938.62,2023-04-10
4721,3933,600.63,2024-11-11
4722,3999,418.5,2024-05-26
4723,3911,638.2,2024-09-30
4724,1775,661.86,2023-11-01
4725,181,507.06,2023-02-01
4726,2226,844.49,2023-06-05
4727,355,746.18,2024-03-09
4728,3312,782.61,2024-05-20
4729,4352,601.15,2024-01-08
4730,4863,761.67,2023-09-13
4731,113,771.53,2023-03-19
4732,1218,427.67,2024-09-10
4733,2466,420.72,2023-09-07
4734,2649,500.84,2023-07-22
4735,998,652.65,2023-01-14
4736,2841,801.5,2024-09-27
4737,4503,841.15,2023-05-31
4738,535,802.44,2023-05-23
4739,3071,895.44,2023-08-16
4740,1422,867.47,2023-10-09
4741,72,773.85,2024-06-17
4742,2415,730.86,2024-10-26
4743,4080,526.75,2023-07-23
4744,4349,495.78,2023-03-23
4745,3335,434.04,2023-09-06
4746,1193,542.22,2023-05-17
4747,4177,649.81,2023-11-12
4748,211,434.13,2023-04-26
4749,1612,476.44,2023-06-05
4750,3921,603.79,2023-01-21
4751,1696,701.77,2023-07-04
4752,1009,687.62,2024-02-25
4753,2678,650.31,2023-02-08
4754,3183,504.79,2023-08-07
4755,4194,572.79,2023-12-06
4756,517,433.3,2024-08-18
4757,4154,604.57,2024-12-20
4758,1934,862.88,2024-06-13
4759,248,543.77,2023-09-08
4760,69,718.32,2024-02-05
4761,4789,367.37,2024-11-05
4762,2427,913.05,2023-07-24
4763,2589,363.85,2024-04-30
4764,1906,924.93,2023-04-22
4765,4486,843.73,2023-12-12
4766,1933,866.3,2024-04-15
4767,2964,493.97,2023-12-26
4768,4875,751.46,2023-09-21
4769,365,692.03,2023-11-19
4770,1999,948.4,2023-07-17
4771,1390,736.98,2024-11-26
4772,2030,941.15,2023-07-21
4773,2683,873.7,2024-02-07
4774,4718,800.5,2023-10-25
4775,2491,495.94,2024-06-13
4776,165,446.38,2023-09-30
4777,4088,798.68,2024-11-10
4778,1443,634.0,2024-07-10
4779,40,846.45,2024-02-08
4780,3094,500.67,2023-11-13
4781,4522,568.97,2024-10-19
4782,3332,836.34,2024-07-14
4783,3088,659.1,2023-06-24
4784,3263,799.33,2024-05-27
4785,2923,779.17,2023-04-23
4786,1208,638.14,2023-02-24
4787,781,411.89,2023-07-28
4788,3450,383.59,2023-08-20
4789,4070,357.2,2024-12-16
4790,2626,552.09,2024-01-01
4791,3355,776.45,2023-04-17
4792,2739,513.75,2023-04-02
4793,2280,455.55,2023-08-14
4794,4409,600.84,2023-11-10
4795,2581,362.87,2023-11-09
4796,1024,484.85,2024-10-30
4797,4547,452.08,2023-12-30
4798,4217,388.57,2024-12-29
4799,277,400.85,2023-01-10
4800,894,752.78,2024-08-13
4801,204,556.58,2024-11-10
4802,2480,786.34,2023-06-24
4803,4447,411.05,2023-11-09
4804,2599,652.42,2023-02-05
4805,4324,415.41,2024-10-10
4806,3252,770.16,2023-12-06
4807,2921,410.63,2024-05-17
4808,1174,589.3,2023-10-26
4809,2235,564.35,2024-03-02
4810,3048,853.57,2023-06-12
4811,2379,646.46,2024-07-24
4812,1115,764.17,2023-11-20
4813,4379,864.02,2024-01-01
4814,4827,649.3,2023-06-02
4815,393,572.32,2023-05-04
4816,704,580.08,2023-01-23
4817,1147,606.73,2023-11-05
4818,4792,611.81,2024-04-14
4819,4049,609.79,2023-05-05
4820,4785,456.06,2023-05-16
4821,4744,839.92,2024-02-16
4822,2029,613.72,2023-12-16
4823,2845,849.76,2024-11-10
4824,3628,723.69,2023-11-01
4825,1903,412.22,2024-12-01
4826,4887,463.66,2024-01-28
4827,3130,616.75,2023-04-05
4828,751,590.16,2024-01-02
4829,1662,551.17,2023-05-19
4830,4971,842.64,2024-07-26
4831,3259,450.13,2024-08-11
4832,667,671.82,2024-10-14
4833,4792,470.56,2024-11-05
4834,3826,553.98,2023-09-13
4835,3720,730.84,2024-05-04
4836,2903,928.96,2023-08-10
4837,638,817.79,2023-12-01
4838,4261,794.5,2023-05-27
4839,191,633.07,2023-07-30
4840,4296,693.07,2023-09-15
4841,3900,749.67,2024-11-16
4842,4538,551.63,2024-10-13
4843,425,616.39,2023-09-24
4844,2832,497.67,2023-08-06
4845,2242,400.85,2023-07-09
4846,1789,877.78,2023-11-03
4847,3331,765.86,2024-10-24
4848,4450,544.53,2024-01-20
4849,4698,589.44,2024-12-06
4850,1276,782.01,2023-01-07
4851,3255,923.36,2023-09-30
4852,3774,534.57,2024-12-29
4853,2790,572.33,2023-01-17
4854,1833,635.46,2023-01-13
4855,1017,888.94,2024-02-24
4856,1,543.74,2024-05-16
4857,356,516.57,2024-05-06
4858,4165,863.77,2024-11-15
4859,517,899.09,2023-05-16
4860,1902,637.77,2023-06-30
4861,4554,631.33,2023-08-31
4862,2963,643.39,2024-06-15
4863,2931,610.31,2023-06-05
4864,3386,558.53,2024-09-25
4865,4749,742.86,2023-03-04
4866,2562,520.34,2023-03-25
4867,4069,763.67,2023-09-17
4868,789,603.63,2024-03-08
4869,3998,519.64,2023-10-12
4870,4305,689.06,2024-02-08
4871,975,763.72,2023-12-11
4872,845,744.36,2024-03-18
4873,117,360.42,2023-01-13
4874,2087,520.51,2023-07-28
4875,2980,791.85,2023-08-22
4876,2813,782.1,2023-04-19
4877,16,378.34,2024-11-16
4878,3860,370.05,2024-04-02
4879,3537,364.69,2024-12-03
4880,2174,805.21,2024-01-11
4881,1820,361.67,2024-11-01
4882,3753,732.0,2023-10-15
4883,719,565.79,2024-05-06
4884,2264,804.16,2023-06-07
4885,697,943.35,2024-07-04
4886,995,497.45,2023-03-02
4887,4990,926.44,2023-09-04
4888,4307,382.87,2024-07-15
4889,450,674.1,2024-05-18
4890,2882,812.41,2024-04-09
4891,2436,414.09,2023-06-28
4892,3423,360.69,2023-06-15
4893,3471,729.54,2024-03-25
4894,2184,555.5,2024-06-09
4895,3162,394.17,2024-06-18
4896,4668,731.15,2023-09-21
4897,1071,803.89,2024-01-28
4898,1233,868.29,2023-10-29
4899,4392,670.84,2024-05-29
4900,1064,882.49,2023-02-01
4901,1318,800.29,2023-05-27
4902,2857,935.41,2024-03-15
4903,2849,827.12,2023-06-02
4904,1271,363.06,2023-07-13
4905,4410,522.26,2024-06-20
4906,510,490.19,2023-06-28
4907,2891,411.44,2024-04-22
4908,947,584.92,2023-03-06
4909,4935,553.46,2023-11-01
4910,3360,624.29,2023-07-14
4911,4895,359.04,2024-11-03
4912,2366,924.32,2023-04-19
4913,4477,570.25,2023-02-08
4914,3640,392.01,2023-03-21
4915,1700,651.76,2023-07-24
4916,2825,390.06,2024-03-22
4917,2022,566.52,2024-04-17
4918,3275,570.56,2023-10-11
4919,4398,766.65,2024-07-21
4920,2645,882.06,2024-12-25
4921,3753,595.44,2023-01-02
4922,3487,932.04,2023-08-25
4923,2325,817.81,2024-02-04
4924,3969,477.15,2023-01-18
4925,1516,415.15,2024-09-03
4926,3912,585.24,2023-05-04
4927,3920,846.29,2023-07-25
4928,1135,825.73,2023-11-07
4929,686,638.39,2024-11-19
4930,1518,566.04,2023-05-03
4931,2399,559.76,2024-06-04
4932,2689,363.37,2024-07-09
4933,1487,701.16,2024-08-06
4934,127,716.93,2023-01-11
4935,894,383.64,2024-01-23
4936,2010,871.61,2024-08-19
4937,324,357.81,2023-04-15
4938,4931,699.52,2024-04-03
4939,1909,690.47,2023-10-06
4940,4596,803.98,2023-09-11
4941,2501,350.23,2023-08-06
4942,4922,371.85,2024-11-24
4943,8,621.57,2024-05-01
4944,538,892.74,2024-04-17
4945,1442,836.71,2024-09-01
4946,3984,378.61,2023-09-24
4947,2576,382.99,2024-01-17
4948,4467,917.56,2024-10-06
4949,4128,792.58,2024-11-12
4950,356,452.86,2023-09-16
4951,3276,752.12,2024-08-26
4952,2329,726.77,2023-08-01
4953,3860,524.31,2023-06-02
4954,2658,644.22,2024-08-30
4955,4183,482.73,2023-11-13
4956,1074,412.57,2023-11-25
4957,1679,654.9,2023-07-21
4958,1966,451.12,2023-08-10
4959,299,391.13,2024-08-30
4960,1790,679.45,2024-01-29
4961,4210,814.96,2023-05-20
4962,3255,629.72,2023-06-27
4963,2023,556.11,2023-04-13
4964,524,708.34,2023-10-22
4965,1573,596.39,2023-10-17
4966,4020,838.19,2024-02-02
4967,1130,701.89,2024-07-25
4968,4450,439.86,2024-01-01
4969,2779,916.78,2023-08-03
4970,580,905.4,2024-10-18
4971,2107,525.51,2023-11-12
4972,3198,709.81,2023-11-03
4973,4216,665.31,2023-12-10
4974,3211,469.59,2023-10-19
4975,4004,409.25,2024-03-16
4976,4532,736.4,2023-03-01
4977,872,865.05,2024-04-28
4978,3750,401.65,2024-07-12
4979,3539,943.84,2024-02-06
4980,3005,506.2,2024-02-10
4981,2968,906.0,2023-02-22
4982,1193,468.39,2024-02-17
4983,2482,818.36,2023-11-02
4984,277,632.85,2023-04-23
4985,2067,863.75,2023-03-25
4986,186,540.65,2023-09-08
4987,2711,795.94,2023-03-29
4988,1567,615.46,2024-06-03
4989,1916,775.74,2024-08-28
4990,4023,770.14,2024-08-09
4991,1224,822.59,2024-09-17
4992,836,385.17,2024-07-13
4993,348,614.76,2024-07-08
4994,3044,883.95,2024-06-03
4995,2651,715.76,2024-10-05
4996,4907,401.39,2024-09-23
4997,1428,658.56,2024-11-22
4998,1221,420.66,2024-04-18
4999,3553,948.27,2024-08-24
5000,3515,828.74,2023-08-21
