inventory_id,material_id,stock_qty,reorder_level,daily_usage,warehouse_location,states
1599,1599,123.06,55.33,6.84,Lucknow,Uttar Pradesh
1600,1600,167.81,33.95,7.62,Bhubaneswar,Odisha
1601,1601,50.47,45.72,7.26,Coimbatore,Tamil Nadu
1602,1602,142.42,31.77,2.33,Udaipur,Rajasthan
1603,1603,250.4,32.98,4.45,Siliguri,West Bengal
1604,1604,251.15,71.85,8.28,Mumbai,Maharashtra
1605,1605,204.02,50.94,8.43,Bengaluru,Karnataka
1606,1606,159.24,46.01,5.35,Ranchi,Jharkhand
1607,1607,295.74,38.71,4.48,Ranchi,Jharkhand
1608,1608,57.59,44.23,9.64,Patna,Bihar
1609,1609,246,71.57,8.09,Nashik,Maharashtra
1610,1610,208.44,42.62,7.68,Bhopal,Madhya Pradesh
1611,1611,118.69,72.05,6.64,Bhopal,Madhya Pradesh
1612,1612,204,71.83,8.05,Patna,Bihar
1613,1613,203.55,30.5,5.58,Ahmedabad,Gujarat
1614,1614,210.57,67.5,4.73,Jaipur,Rajasthan
1615,1615,200.51,49,9.2,Shimla,Himachal Pradesh
1616,1616,193.96,64.27,6.02,Jaipur,Rajasthan
1617,1617,268.71,25.66,9.45,Nagpur,Maharashtra
1618,1618,177.9,63.4,6.92,Indore,Madhya Pradesh
1619,1619,196.88,69.24,6.77,Thiruvananthapuram,Kerala
1620,1620,76.21,73.33,8.25,Ahmedabad,Gujarat
1621,1621,205.42,76.41,5.92,Dehradun,Uttarakhand
1622,1622,69.66,53.53,8.02,Udaipur,Rajasthan
1623,1623,178.21,77,2.3,Nagpur,Maharashtra
1624,1624,51.53,78.35,7.46,New Delhi,Delhi
1625,1625,267.54,51.25,2.63,Delhi,Delhi
1626,1626,79.63,72.15,4.19,Bhubaneswar,Odisha
1627,1627,154.07,74.94,5.95,Surat,Gujarat
1628,1628,96.44,64.12,2.86,Kanpur,Uttar Pradesh
1629,1629,116.52,39.94,7.05,Ahmedabad,Gujarat
1630,1630,194.48,65.51,5.79,Chennai,Tamil Nadu
1631,1631,199.08,70.55,9.94,Jaipur,Rajasthan
1632,1632,200.57,23.99,5.03,Bengaluru,Karnataka
1633,1633,172.53,44.98,9.63,Kanpur,Uttar Pradesh
1634,1634,54.52,70.46,4.95,Shimla,Himachal Pradesh
1635,1635,185.51,32.24,5.18,Thiruvananthapuram,Kerala
1636,1636,272.46,79.22,5.36,Mysuru,Karnataka
1637,1637,76.85,24.93,9.15,Kochi,Kerala
1638,1638,297.51,44.98,6.99,Pune,Maharashtra
1639,1639,102.55,37.96,7.05,Lucknow,Uttar Pradesh
1640,1640,213.81,73.69,5.94,Pune,Maharashtra
1641,1641,64.71,71.02,5.31,Patna,Bihar
1642,1642,142.9,40.09,8.43,Jaipur,Rajasthan
1643,1643,139.7,30.74,8.17,Bengaluru,Karnataka
1644,1644,236.25,75.62,7.42,Nagpur,Maharashtra
1645,1645,266.04,38.03,6.77,Kanpur,Uttar Pradesh
1646,1646,116.18,36.58,9.07,Kanpur,Uttar Pradesh
1647,1647,130.68,78.89,2.78,Dehradun,Uttarakhand
1648,1648,192.54,32.62,7.74,Ranchi,Jharkhand
1649,1649,260.85,73.54,7.11,Delhi,Delhi
1650,1650,239.18,60.33,8.25,Nashik,Maharashtra
1651,1651,70.14,58.41,3.64,Coimbatore,Tamil Nadu
1652,1652,191.7,57.61,3.88,Lucknow,Uttar Pradesh
1653,1653,223.4,68.86,5.2,Coimbatore,Tamil Nadu
1654,1654,221.81,57.47,7.42,Thiruvananthapuram,Kerala
1655,1655,88.79,78.94,9.31,Chennai,Tamil Nadu
1656,1656,219.11,71.03,5.03,Patna,Bihar
1657,1657,115.29,79.73,6.85,Delhi,Delhi
1658,1658,197.48,21.96,8.34,Chandigarh,Chandigarh
1659,1659,131.64,74.7,6.32,Lucknow,Uttar Pradesh
1660,1660,171.02,67.45,6.87,Delhi,Delhi
1661,1661,97.93,21.42,5.62,Udaipur,Rajasthan
1662,1662,237.88,29.2,4.95,Nashik,Maharashtra
1663,1663,191.72,61.27,6.15,Udaipur,Rajasthan
1664,1664,222.98,47.41,6.16,Mysuru,Karnataka
1665,1665,250.95,35.38,2.18,Bengaluru,Karnataka
1666,1666,222.84,27.06,4.19,Chandigarh,Chandigarh
1667,1667,64.32,24.31,2.81,Bhopal,Madhya Pradesh
1668,1668,68.74,72.72,2.02,Ahmedabad,Gujarat
1669,1669,178.68,41.47,7.83,Chennai,Tamil Nadu
1670,1670,230.93,66.26,7.93,Chandigarh,Chandigarh
1671,1671,216.36,50.38,2.83,Bhubaneswar,Odisha
1672,1672,219.6,29.92,4.61,Thiruvananthapuram,Kerala
1673,1673,224.93,43.11,4.59,Bhubaneswar,Odisha
1674,1674,157.84,36.29,2.81,Nashik,Maharashtra
1675,1675,215.79,62.99,7.54,Ranchi,Jharkhand
1676,1676,65.31,74.68,2.47,Thiruvananthapuram,Kerala
1677,1677,215.33,27.27,3.17,Bhopal,Madhya Pradesh
1678,1678,76.97,68.38,2.88,Warangal,Telangana
1679,1679,271.21,38.47,9.76,Shimla,Himachal Pradesh
1680,1680,112.62,62.2,6.79,Pune,Maharashtra
1681,1681,282.02,28.13,7.41,Bhopal,Madhya Pradesh
1682,1682,82.93,43.28,8.3,Pune,Maharashtra
1683,1683,179.07,75.01,8.76,Hyderabad,Telangana
1684,1684,50.46,23.86,7.68,Patna,Bihar
1685,1685,294.28,21.38,5.36,Ahmedabad,Gujarat
1686,1686,134.31,42.12,9.9,Delhi,Delhi
1687,1687,276.42,31.21,6.39,Kanpur,Uttar Pradesh
1688,1688,147.06,38.45,4.35,Warangal,Telangana
1689,1689,120.39,73.46,3.4,Indore,Madhya Pradesh
1690,1690,237.49,35.83,6.82,Kochi,Kerala
1691,1691,128.45,31.98,7.39,Indore,Madhya Pradesh
1692,1692,135.68,56.82,2.06,Siliguri,West Bengal
1693,1693,90.45,58.46,5.49,Kolkata,West Bengal
1694,1694,149.31,39.88,5.56,Chandigarh,Chandigarh
1695,1695,71.45,62.01,5.92,Bengaluru,Karnataka
1696,1696,121.67,75.46,9.63,Kanpur,Uttar Pradesh
1697,1697,195.75,74.98,9.31,Kochi,Kerala
1698,1698,276.29,54.35,7.98,Thiruvananthapuram,Kerala
1699,1699,143.28,40.17,6.41,Chandigarh,Chandigarh
1700,1700,229.55,67.4,3.34,Ranchi,Jharkhand
1701,1701,114,57.62,3.12,Kochi,Kerala
1702,1702,170.98,27.69,4.44,Chennai,Tamil Nadu
1703,1703,244.22,48.77,7.14,Patna,Bihar
1704,1704,191.63,23.58,3.3,Chandigarh,Chandigarh
1705,1705,204.3,58.61,5.67,Guwahati,Assam
1706,1706,145.99,66.5,7.23,Coimbatore,Tamil Nadu
1707,1707,229.75,28.74,4.5,Siliguri,West Bengal
1708,1708,260.25,50.94,2.89,Bhubaneswar,Odisha
1709,1709,76.67,41.77,8.1,New Delhi,Delhi
1710,1710,84.3,42.37,2.48,Shimla,Himachal Pradesh
1711,1711,270.93,36.84,2.52,Bengaluru,Karnataka
1712,1712,53.8,26.79,2.53,Siliguri,West Bengal
1713,1713,125.59,38.45,2.67,Surat,Gujarat
1714,1714,166.24,48.69,7.42,Thiruvananthapuram,Kerala
1715,1715,291.13,42.28,7.31,Surat,Gujarat
1716,1716,234.75,73.49,9.73,Coimbatore,Tamil Nadu
1717,1717,285.61,27.61,2.42,Udaipur,Rajasthan
1718,1718,190.84,43.97,9.48,Guwahati,Assam
1719,1719,203.14,64.16,6.15,Nashik,Maharashtra
1720,1720,223.96,41.09,7.37,Warangal,Telangana
1721,1721,211.99,38.34,2.51,Chennai,Tamil Nadu
1722,1722,53.85,46.87,5.48,Nashik,Maharashtra
1723,1723,204.53,42.82,3.34,Hyderabad,Telangana
1724,1724,226.64,31.4,6.52,Warangal,Telangana
1725,1725,286.39,46.57,9.29,Mumbai,Maharashtra
1726,1726,174.78,22.86,9.59,Warangal,Telangana
1727,1727,208.75,27.69,2.76,Coimbatore,Tamil Nadu
1728,1728,271.09,67.3,5.87,Guwahati,Assam
1729,1729,233.06,28.54,9.65,Bhubaneswar,Odisha
1730,1730,282.98,63.5,3.88,Surat,Gujarat
1731,1731,102.56,53.11,8.47,New Delhi,Delhi
1732,1732,103.05,44.38,9.82,Mumbai,Maharashtra
1733,1733,157.85,44.37,8.9,Siliguri,West Bengal
1734,1734,126.85,38.44,9.02,Jaipur,Rajasthan
1735,1735,59.92,26.87,6.83,Nagpur,Maharashtra
1736,1736,274.38,67.51,2.94,Jaipur,Rajasthan
1737,1737,186.29,47.22,3.92,Chennai,Tamil Nadu
1738,1738,278.38,49.68,4.58,Mumbai,Maharashtra
1739,1739,283.95,50.95,2.08,Coimbatore,Tamil Nadu
1740,1740,125.36,32.61,8.96,Bengaluru,Karnataka
1741,1741,134.73,50.57,7.77,Pune,Maharashtra
1742,1742,227.82,64.45,8.81,Mysuru,Karnataka
1743,1743,67.3,36.87,7.18,Patna,Bihar
1744,1744,136.6,21.55,7.36,Lucknow,Uttar Pradesh
1745,1745,211.53,47.57,2.52,Ahmedabad,Gujarat
1746,1746,182.15,57.93,4.23,Kochi,Kerala
1747,1747,89.04,49.24,4.08,Chandigarh,Chandigarh
1748,1748,92.5,38.41,3.85,Shimla,Himachal Pradesh
1749,1749,151.5,45.67,2.42,Thiruvananthapuram,Kerala
1750,1750,184.68,43.83,9.99,Indore,Madhya Pradesh
1751,1751,79.18,52.31,2.61,Mysuru,Karnataka
1752,1752,181.52,64.39,7.73,Mumbai,Maharashtra
1753,1753,123.96,46.72,4.31,Coimbatore,Tamil Nadu
1754,1754,159.54,51.07,4.33,Dehradun,Uttarakhand
1755,1755,165.7,34.1,9.9,Chennai,Tamil Nadu
1756,1756,210.15,69.77,9.23,Kanpur,Uttar Pradesh
1757,1757,129.41,49.73,8.84,Shimla,Himachal Pradesh
1758,1758,254.87,67.47,4.22,Bhopal,Madhya Pradesh
1759,1759,135.88,46.29,5.65,Ahmedabad,Gujarat
1760,1760,230.97,56.07,7.75,Shimla,Himachal Pradesh
1761,1761,273.36,58.52,8.66,Udaipur,Rajasthan
1762,1762,134.35,32.63,9.93,Thiruvananthapuram,Kerala
1763,1763,171.23,26.23,9.42,Mysuru,Karnataka
1764,1764,87.84,30.33,4.81,Delhi,Delhi
1765,1765,77.11,31.01,7.01,Ranchi,Jharkhand
1766,1766,145.47,61.44,4.07,Mysuru,Karnataka
1767,1767,141.51,67.29,9.32,Siliguri,West Bengal
1768,1768,131.63,70.29,5.98,Nagpur,Maharashtra
1769,1769,208.66,41.31,4.57,Kochi,Kerala
1770,1770,127.01,29.34,9.03,Chandigarh,Chandigarh
1771,1771,104.01,38.47,6.04,Chandigarh,Chandigarh
1772,1772,245.53,21.42,3.02,Kolkata,West Bengal
1773,1773,68.21,45.1,9.24,Surat,Gujarat
1774,1774,60.49,29.72,4.72,Bhubaneswar,Odisha
1775,1775,288.49,72.57,2.85,Pune,Maharashtra
1776,1776,178.39,45.16,6.98,Shimla,Himachal Pradesh
1777,1777,287.65,46.35,4.99,Warangal,Telangana
1778,1778,193.39,79.48,9.79,Kanpur,Uttar Pradesh
1779,1779,147.43,70.37,6.98,Udaipur,Rajasthan
1780,1780,64.8,63.95,5.38,Chandigarh,Chandigarh
1781,1781,60.42,73.62,5.11,Pune,Maharashtra
1782,1782,218.26,66.08,4.69,Warangal,Telangana
1783,1783,118.13,41.07,3.74,Surat,Gujarat
1784,1784,195.09,35.86,2.83,Surat,Gujarat
1785,1785,250.1,67.69,7.42,Udaipur,Rajasthan
1786,1786,184.44,42.52,5.23,Bhubaneswar,Odisha
1787,1787,124.37,76.86,5.3,Nashik,Maharashtra
1788,1788,286.4,25.8,4.9,Nagpur,Maharashtra
1789,1789,128.76,56.14,5.78,Kolkata,West Bengal
1790,1790,272.64,44.46,4.7,Surat,Gujarat
1791,1791,138.41,24.84,4.16,Bengaluru,Karnataka
1792,1792,117.62,30.69,2.26,Udaipur,Rajasthan
1793,1793,275.52,33.02,8.32,Dehradun,Uttarakhand
1794,1794,282.94,47.44,3.33,Dehradun,Uttarakhand
1795,1795,113.45,75.87,6.78,Warangal,Telangana
1796,1796,278.13,53.98,7.87,Shimla,Himachal Pradesh
1797,1797,283.1,29.86,7.82,Dehradun,Uttarakhand
1798,1798,70.51,66.43,9.88,Kochi,Kerala
1799,1799,216.92,51.79,9.64,Ranchi,Jharkhand
1800,1800,79.52,23.82,3.65,Delhi,Delhi
1801,1801,93.03,76.06,3.2,Siliguri,West Bengal
1802,1802,182.41,41.85,9.72,Ahmedabad,Gujarat
1803,1803,102.59,49.63,2.35,Udaipur,Rajasthan
1804,1804,248.91,68.11,5.18,Chandigarh,Chandigarh
1805,1805,207.3,35.84,6.4,Patna,Bihar
1806,1806,187.22,44.59,4.23,Jaipur,Rajasthan
1807,1807,281.57,62.77,5.34,Nagpur,Maharashtra
1808,1808,230.99,41.99,7.05,Nashik,Maharashtra
1809,1809,166.77,34.86,7.27,Kolkata,West Bengal
1810,1810,63.92,27.25,9.07,Nashik,Maharashtra
1811,1811,69.35,43.13,8.63,Ahmedabad,Gujarat
1812,1812,127.97,60.16,2.58,Udaipur,Rajasthan
1813,1813,291.29,71.44,7.3,Lucknow,Uttar Pradesh
1814,1814,115.88,24.95,7.99,Indore,Madhya Pradesh
1815,1815,99.6,47.9,2.26,Kochi,Kerala
1816,1816,164.6,72.72,4.64,Pune,Maharashtra
1817,1817,130.35,66.71,8.66,Nagpur,Maharashtra
1818,1818,287.33,69.05,9.84,Kochi,Kerala
1819,1819,149.25,36.11,4.6,Mumbai,Maharashtra
1820,1820,52.4,52.24,9.18,Chennai,Tamil Nadu
1821,1821,268.08,25.1,6.75,Coimbatore,Tamil Nadu
1822,1822,130.06,43.58,3.88,Mumbai,Maharashtra
1823,1823,218.32,49.11,2.57,Bengaluru,Karnataka
1824,1824,69.23,49.48,4.69,Nagpur,Maharashtra
1825,1825,136.91,62.69,7.45,Ranchi,Jharkhand
1826,1826,249.13,54.9,5.24,Dehradun,Uttarakhand
1827,1827,286.03,65.77,3.05,Nashik,Maharashtra
1828,1828,281.01,34.81,4.06,Lucknow,Uttar Pradesh
1829,1829,132.59,71.66,9.73,Chennai,Tamil Nadu
1830,1830,71.66,44.31,7.44,Surat,Gujarat
1831,1831,89.97,35.5,9.31,Kochi,Kerala
1832,1832,260.16,73.89,6.16,Indore,Madhya Pradesh
1833,1833,159,20.84,6.68,Nagpur,Maharashtra
1834,1834,108.72,59.77,2.38,Kolkata,West Bengal
1835,1835,233.27,68.16,5.78,Ranchi,Jharkhand
1836,1836,148.09,58.13,4.81,Ahmedabad,Gujarat
1837,1837,262.97,44.88,5.25,Kanpur,Uttar Pradesh
1838,1838,185.52,21.33,6.71,Bhubaneswar,Odisha
1839,1839,133.98,23.05,2.4,Delhi,Delhi
1840,1840,171.13,41.88,6.93,Thiruvananthapuram,Kerala
1841,1841,214.75,20.95,5.76,Mysuru,Karnataka
1842,1842,204.7,53.62,3.88,Patna,Bihar
1843,1843,163.15,25.22,3.14,New Delhi,Delhi
1844,1844,103.98,48.34,5.6,Surat,Gujarat
1845,1845,174.71,54.12,6.63,Thiruvananthapuram,Kerala
1846,1846,221.31,79.36,7.63,Bhopal,Madhya Pradesh
1847,1847,268.51,39.66,3.26,Kochi,Kerala
1848,1848,235.36,27.56,3.97,Nashik,Maharashtra
1849,1849,284.97,63.86,8.98,Ranchi,Jharkhand
1850,1850,85.33,38.56,7.43,Chennai,Tamil Nadu
1851,1851,249.55,50.9,8.26,Chandigarh,Chandigarh
1852,1852,202.93,26.29,9.28,Guwahati,Assam
1853,1853,280.04,59.89,2.2,Dehradun,Uttarakhand
1854,1854,199.95,53.68,2.5,Guwahati,Assam
1855,1855,206.24,33.87,7.79,Hyderabad,Telangana
1856,1856,86.65,36.12,4.42,Patna,Bihar
1857,1857,96.42,41.56,4.07,Pune,Maharashtra
1858,1858,172.13,67.84,7.52,Jaipur,Rajasthan
1859,1859,94.86,73.74,2.82,Ranchi,Jharkhand
1860,1860,299.17,34.29,4.56,Pune,Maharashtra
1861,1861,148.09,71.91,3.5,Bhopal,Madhya Pradesh
1862,1862,191.67,74.46,4.03,Nashik,Maharashtra
1863,1863,71.34,59.91,4.71,Kolkata,West Bengal
1864,1864,155.52,52.8,3.39,Delhi,Delhi
1865,1865,258.31,67,9.03,Nashik,Maharashtra
1866,1866,99.82,45.51,8.51,Delhi,Delhi
1867,1867,287.34,77.02,8.62,Thiruvananthapuram,Kerala
1868,1868,260.96,58.48,5.25,Lucknow,Uttar Pradesh
1869,1869,276.69,48.73,9.81,Nagpur,Maharashtra
1870,1870,178.01,32.73,9.17,Ranchi,Jharkhand
1871,1871,163.37,31.6,6.59,Thiruvananthapuram,Kerala
1872,1872,184.33,78.4,4.64,Kolkata,West Bengal
1873,1873,265.09,66.52,9.5,Indore,Madhya Pradesh
1874,1874,195.07,59.86,6.07,Bengaluru,Karnataka
1875,1875,292.48,47.49,7.9,Guwahati,Assam
1876,1876,212.2,41.64,6.96,Thiruvananthapuram,Kerala
1877,1877,285.39,55.82,9.99,Surat,Gujarat
1878,1878,196.33,44.36,7.93,Surat,Gujarat
1879,1879,99.33,36.48,4.45,Thiruvananthapuram,Kerala
1880,1880,221.57,70.85,3.88,Patna,Bihar
1881,1881,234.49,31.83,7.44,Thiruvananthapuram,Kerala
1882,1882,124.19,26.22,5.34,Indore,Madhya Pradesh
1883,1883,99.38,49.85,5.76,Lucknow,Uttar Pradesh
1884,1884,227.05,36.4,3.45,Nashik,Maharashtra
1885,1885,264.46,60.78,3.05,Chennai,Tamil Nadu
1886,1886,252.52,67.64,8.73,Bengaluru,Karnataka
1887,1887,293.32,25.56,7.86,Hyderabad,Telangana
1888,1888,279.19,35.44,3.63,Hyderabad,Telangana
1889,1889,131.67,21.88,3.41,Lucknow,Uttar Pradesh
1890,1890,185.11,63.72,4.62,Patna,Bihar
1891,1891,108.79,48.44,2.2,Bhubaneswar,Odisha
1892,1892,101.82,77.36,2.7,Kolkata,West Bengal
1893,1893,129.46,45.59,3.61,Ranchi,Jharkhand
1894,1894,299.06,23.93,5.52,Bhopal,Madhya Pradesh
1895,1895,201.36,77.82,9.73,Pune,Maharashtra
1896,1896,107.56,68.38,8.08,Bengaluru,Karnataka
1897,1897,161.56,25.11,4.87,Jaipur,Rajasthan
1898,1898,266.34,32.67,9.49,New Delhi,Delhi
1899,1899,130.91,26.47,8.41,Pune,Maharashtra
1900,1900,222.33,28.83,5.18,Delhi,Delhi
1901,1901,192.4,58.7,9.22,Dehradun,Uttarakhand
1902,1902,135.25,53.06,2.33,Chennai,Tamil Nadu
1903,1903,136.64,27.11,6.45,Ahmedabad,Gujarat
1904,1904,239.13,59.83,6.11,Warangal,Telangana
1905,1905,156.81,30.56,9.53,Mysuru,Karnataka
1906,1906,76.69,38.15,3.99,Jaipur,Rajasthan
1907,1907,134.68,32.02,9.37,Hyderabad,Telangana
1908,1908,77.74,33.38,5.73,Shimla,Himachal Pradesh
1909,1909,262.18,24.9,2.8,Mumbai,Maharashtra
1910,1910,129.68,34.46,5.62,Bhubaneswar,Odisha
1911,1911,171.02,60.09,7.55,Delhi,Delhi
1912,1912,145.64,24.69,5.99,Guwahati,Assam
1913,1913,170.97,45.06,8.02,Ahmedabad,Gujarat
1914,1914,290.82,68.28,3.39,Kanpur,Uttar Pradesh
1915,1915,247.36,68.92,6.76,Nagpur,Maharashtra
1916,1916,215.76,43.27,8.16,Nashik,Maharashtra
1917,1917,296.82,45.57,9.89,Chennai,Tamil Nadu
1918,1918,118.21,53.28,3.36,Patna,Bihar
1919,1919,66.3,65.35,2.85,Mumbai,Maharashtra
1920,1920,272.22,53.12,9.08,Kolkata,West Bengal
1921,1921,128.38,61.37,6.47,Lucknow,Uttar Pradesh
1922,1922,172.85,35.51,9.11,Mysuru,Karnataka
1923,1923,201.88,28.63,4.91,Jaipur,Rajasthan
1924,1924,269.26,47.18,4.68,Jaipur,Rajasthan
1925,1925,115.12,70.28,5.48,Patna,Bihar
1926,1926,226.5,52.49,7.87,Kolkata,West Bengal
1927,1927,62.22,56.18,5.73,Bengaluru,Karnataka
1928,1928,169.19,36.88,5.52,Lucknow,Uttar Pradesh
1929,1929,195.47,25.34,3.04,Nagpur,Maharashtra
1930,1930,204.13,43.54,5.27,Chandigarh,Chandigarh
1931,1931,104.52,39.81,4.58,Surat,Gujarat
1932,1932,97.46,76.43,3.19,Udaipur,Rajasthan
1933,1933,171.55,32.97,8.58,Hyderabad,Telangana
1934,1934,100.67,41.54,7.59,Patna,Bihar
1935,1935,204.4,26.48,6.85,Kanpur,Uttar Pradesh
1936,1936,152.32,50.73,6.09,Patna,Bihar
1937,1937,225.9,59.45,3.18,Indore,Madhya Pradesh
1938,1938,228.16,61.86,4.16,Lucknow,Uttar Pradesh
1939,1939,223.08,31.77,5.24,Shimla,Himachal Pradesh
1940,1940,74.24,47.69,2.93,Chandigarh,Chandigarh
1941,1941,142.73,32.73,7.1,Guwahati,Assam
1942,1942,136.77,31.72,4.15,Warangal,Telangana
1943,1943,251.7,45.5,6.54,Ahmedabad,Gujarat
1944,1944,175.64,59.44,6.86,Warangal,Telangana
1945,1945,108.87,68.13,6.85,Lucknow,Uttar Pradesh
1946,1946,225.97,51.23,4.6,New Delhi,Delhi
1947,1947,80.35,54.82,7.61,Mumbai,Maharashtra
1948,1948,278.09,25.11,9.18,Surat,Gujarat
1949,1949,115.83,74.64,4.85,Mysuru,Karnataka
1950,1950,230.55,78.73,2.27,Mumbai,Maharashtra
1951,1951,165.65,43.36,4.49,Pune,Maharashtra
1952,1952,187.56,77.12,5.96,Siliguri,West Bengal
1953,1953,127.31,76.91,4.96,Bhopal,Madhya Pradesh
1954,1954,209.15,47.91,9.43,Bhopal,Madhya Pradesh
1955,1955,100.26,35.09,5.7,Udaipur,Rajasthan
1956,1956,283.48,67.99,3.85,Chandigarh,Chandigarh
1957,1957,247.34,59.53,5.53,Patna,Bihar
1958,1958,130.12,60.03,2,Coimbatore,Tamil Nadu
1959,1959,148.81,59.34,8.13,Nagpur,Maharashtra
1960,1960,205.36,36.98,5.9,Ranchi,Jharkhand
1961,1961,120.12,68.28,2.82,Chennai,Tamil Nadu
1962,1962,117.99,62.73,2.5,Siliguri,West Bengal
1963,1963,178.34,53.82,3.11,Bhubaneswar,Odisha
1964,1964,255.73,25.28,7.6,Kolkata,West Bengal
1965,1965,51.09,55.11,4.85,Bhopal,Madhya Pradesh
1966,1966,245.76,25.62,5.53,Chennai,Tamil Nadu
1967,1967,94.12,54.33,7.67,Kanpur,Uttar Pradesh
1968,1968,130.5,34.44,6.03,Siliguri,West Bengal
1969,1969,113.11,77.61,5.96,Ranchi,Jharkhand
1970,1970,225.56,37.58,5.01,Kochi,Kerala
1971,1971,120.89,69.48,3.86,Coimbatore,Tamil Nadu
1972,1972,255.84,34.74,9.19,Shimla,Himachal Pradesh
1973,1973,271.08,71.99,4.74,Indore,Madhya Pradesh
1974,1974,101.79,37.46,3.6,Bhopal,Madhya Pradesh
1975,1975,189.79,37.68,3.67,Nagpur,Maharashtra
1976,1976,155.56,22.94,7.29,Patna,Bihar
1977,1977,215.37,64.36,8.44,Thiruvananthapuram,Kerala
1978,1978,100.34,58.33,6.53,Hyderabad,Telangana
1979,1979,281.82,27.13,5.88,Chennai,Tamil Nadu
1980,1980,234.82,57.52,3.56,Lucknow,Uttar Pradesh
1981,1981,229.57,59.08,9.48,Mysuru,Karnataka
1982,1982,289.28,62.21,9.33,Surat,Gujarat
1983,1983,77.76,63.18,3.21,Siliguri,West Bengal
1984,1984,206.39,51.88,2.74,Kochi,Kerala
1985,1985,217.63,73.07,7.32,Nashik,Maharashtra
1986,1986,290.4,24.02,9.43,Hyderabad,Telangana
1987,1987,297.85,59.95,2.91,Bhopal,Madhya Pradesh
1988,1988,215.35,69.44,6.35,New Delhi,Delhi
1989,1989,88.56,72.21,9.35,Indore,Madhya Pradesh
1990,1990,271.83,79.83,7.44,Hyderabad,Telangana
1991,1991,242.59,28.43,8.72,Hyderabad,Telangana
1992,1992,162.43,72.97,3.92,Surat,Gujarat
1993,1993,155.77,36.23,2.51,Nagpur,Maharashtra
1994,1994,201.43,60.9,4.79,Jaipur,Rajasthan
1995,1995,223.49,51.4,3.99,Mumbai,Maharashtra
1996,1996,90.64,68.44,7.31,Lucknow,Uttar Pradesh
1997,1997,175.55,35.75,6.98,Warangal,Telangana
1998,1998,106.37,48.49,4.76,Lucknow,Uttar Pradesh
1999,1999,115.34,20.6,2.36,Dehradun,Uttarakhand
2000,2000,213.72,57.33,4.92,Nagpur,Maharashtra
2001,2001,84.61,73.7,6.93,Delhi,Delhi
2002,2002,108.89,77.05,8.26,Hyderabad,Telangana
2003,2003,56.14,71.01,5.85,Udaipur,Rajasthan
2004,2004,103.27,51.18,5.56,Indore,Madhya Pradesh
2005,2005,255.01,76.88,4.36,Shimla,Himachal Pradesh
2006,2006,264.78,61.54,6.61,Bhubaneswar,Odisha
2007,2007,180.28,54.49,3.37,Mumbai,Maharashtra
2008,2008,186.96,63.47,7.91,Guwahati,Assam
2009,2009,68.36,60.81,2.9,Mysuru,Karnataka
2010,2010,219.64,38.16,4.47,Chennai,Tamil Nadu
2011,2011,172.82,28.47,5.57,Warangal,Telangana
2012,2012,141.61,67.91,8.59,Kanpur,Uttar Pradesh
2013,2013,53.48,31.33,3.08,Delhi,Delhi
2014,2014,230.64,47.12,4.63,Hyderabad,Telangana
2015,2015,83.49,66.64,7.99,Warangal,Telangana
2016,2016,193.54,21.56,9.88,Nashik,Maharashtra
2017,2017,51.56,36.46,7.78,Chandigarh,Chandigarh
2018,2018,209.98,27.87,8.1,Bengaluru,Karnataka
2019,2019,296.82,74.55,9.05,Hyderabad,Telangana
2020,2020,93.08,40.49,8.66,Mumbai,Maharashtra
2021,2021,298.39,73.08,2.92,Udaipur,Rajasthan
2022,2022,103.65,23.35,2.45,Bhubaneswar,Odisha
2023,2023,242.53,75.91,7.96,Warangal,Telangana
2024,2024,225.49,67.81,3.27,Ranchi,Jharkhand
2025,2025,166.74,45.77,8.69,Siliguri,West Bengal
2026,2026,79.52,29.85,4.29,Nagpur,Maharashtra
2027,2027,74.66,32.47,4.42,Hyderabad,Telangana
2028,2028,190.43,58.34,9.58,Kanpur,Uttar Pradesh
2029,2029,284.18,43.87,2.51,New Delhi,Delhi
2030,2030,199.48,63.52,8.76,New Delhi,Delhi
2031,2031,195.87,64.04,4.43,Nashik,Maharashtra
2032,2032,68.77,37.91,4.92,Hyderabad,Telangana
2033,2033,240.25,45.66,3.57,Lucknow,Uttar Pradesh
2034,2034,240.21,74.43,9.83,Ahmedabad,Gujarat
2035,2035,137.21,45.05,4.34,Lucknow,Uttar Pradesh
2036,2036,185.85,74.58,9.96,Warangal,Telangana
2037,2037,154.42,41.49,7.31,Bhopal,Madhya Pradesh
2038,2038,171.53,20.27,2.94,Coimbatore,Tamil Nadu
2039,2039,265.39,76.46,2.42,Warangal,Telangana
2040,2040,199.77,66.45,5.31,Dehradun,Uttarakhand
2041,2041,266.08,24,4.99,Jaipur,Rajasthan
2042,2042,128.25,28.24,9.98,Kolkata,West Bengal
2043,2043,153.21,47.38,4.48,Thiruvananthapuram,Kerala
2044,2044,156.19,42.67,6.88,Kanpur,Uttar Pradesh
2045,2045,61.6,63.77,2.38,Siliguri,West Bengal
2046,2046,222.16,44.43,2.05,Pune,Maharashtra
2047,2047,105.09,62.25,8.55,Dehradun,Uttarakhand
2048,2048,176.13,21.9,4.37,Guwahati,Assam
2049,2049,85.55,47.88,2,Patna,Bihar
2050,2050,56.9,56.87,3.44,Bhubaneswar,Odisha
