material_id,material_name,category
4238,Latex Compound,Chemical
4239,HDPE Granules,Construction
4240,Denim Fabric,Textile
4241,Iron Ore,Textile
4242,Polyester Yarn,Metal
4243,ABS Plastic Pellets,Plastic
4244,Industrial Grease,Electronics
4245,Tempered Glass Panel,Metal
4246,Nylon Fiber,Construction
4247,Latex Compound,Electronics
4248,Latex Compound,Metal
4249,Tempered Glass Panel,Textile
4250,Coolant Liquid,Plastic
4251,Stainless Steel Bolt,Packaging
4252,Rubber Gasket,Electronics
4253,Sand Aggregate,Electronics
4254,LED Module,Plastic
4255,Timber Plank,Packaging
4256,LED Module,Metal
4257,Tempered Glass Panel,Textile
4258,Timber Plank,Plastic
4259,Glass Fiber,Textile
4260,Glass Fiber,Plastic
4261,Steel Rod,Chemical
4262,Timber Plank,Metal
4263,Acrylic Paint,Metal
4264,Microcontroller Chip,Metal
4265,Concrete Additive,Plastic
4266,Leather Sheet,Construction
4267,Industrial Adhesive,Metal
4268,Aluminum Foil Roll,Electronics
4269,Acrylic Paint,Electronics
4270,Timber Plank,Electronics
4271,Silicone Sealant,Metal
4272,Timber Plank,Construction
4273,LED Module,Textile
4274,Plastic Packaging Film,Electronics
4275,Epoxy Resin,Packaging
4276,Aluminum Sheet,Packaging
4277,PVC Pipe,Textile
4278,Packaging Cardboard,Metal
4279,PVC Pipe,Plastic
4280,Latex Compound,Textile
4281,Aluminum Foil Roll,Metal
4282,ABS Plastic Pellets,Textile
4283,Iron Ore,Plastic
4284,Plastic Packaging Film,Metal
4285,LED Module,Metal
4286,Wooden Plywood Sheet,Textile
4287,MDF Board,Packaging
4288,Gravel Stone,Plastic
4289,ABS Plastic Pellets,Plastic
4290,Epoxy Resin,Plastic
4291,Ceramic Insulator,Textile
4292,PVC Pipe,Construction
4293,Timber Plank,Packaging
4294,Sand Aggregate,Electronics
4295,Corrugated Box,Electronics
4296,Latex Compound,Construction
4297,Concrete Additive,Textile
4298,Powder Coating Material,Construction
4299,Packaging Cardboard,Plastic
4300,Polyester Yarn,Textile
4301,Hydraulic Oil,Construction
4302,Polyester Yarn,Construction
4303,Rubber Gasket,Construction
4304,Glass Fiber,Metal
4305,Polyester Yarn,Construction
4306,LED Module,Chemical
4307,Packaging Cardboard,Packaging
4308,Rubber Gasket,Electronics
4309,Acrylic Paint,Chemical
4310,Ceramic Insulator,Textile
4311,Microcontroller Chip,Chemical
4312,Denim Fabric,Chemical
4313,Thermal Insulation Wool,Textile
4314,Polycarbonate Sheet,Construction
4315,Printed Circuit Board,Textile
4316,Denim Fabric,Textile
4317,Cement Bag,Electronics
4318,Sand Aggregate,Construction
4319,Synthetic Rubber Sheet,Packaging
4320,Glass Fiber,Construction
4321,Polyester Yarn,Construction
4322,Paint Pigment,Plastic
4323,Microcontroller Chip,Construction
4324,Aluminum Foil Roll,Chemical
4325,Glass Fiber,Plastic
4326,Epoxy Resin,Plastic
4327,Polyester Yarn,Textile
4328,Foam Padding,Plastic
4329,Wooden Plywood Sheet,Packaging
4330,Transformer Core,Packaging
4331,Packaging Cardboard,Construction
4332,Epoxy Resin,Chemical
4333,Silicone Sealant,Metal
4334,Concrete Additive,Packaging
4335,Tempered Glass Panel,Packaging
4336,Acrylic Paint,Textile
4337,ABS Plastic Pellets,Plastic
4338,Stainless Steel Bolt,Electronics
4339,Tempered Glass Panel,Construction
4340,Concrete Additive,Chemical
4341,Packaging Cardboard,Chemical
4342,Ceramic Insulator,Packaging
4343,Coolant Liquid,Textile
4344,Silicone Sealant,Construction
4345,Textile Cotton Fiber,Packaging
4346,Industrial Grease,Chemical
4347,Ceramic Insulator,Metal
4348,Lithium Battery Cell,Construction
4349,Transformer Core,Packaging
4350,Synthetic Rubber Sheet,Plastic
4351,MDF Board,Construction
4352,Tempered Glass Panel,Electronics
4353,Hydraulic Oil,Chemical
4354,MDF Board,Chemical
4355,Synthetic Rubber Sheet,Chemical
4356,Gypsum Powder,Metal
4357,Steel Rod,Packaging
4358,Polycarbonate Sheet,Electronics
4359,Wooden Plywood Sheet,Packaging
4360,Steel Rod,Plastic
4361,Timber Plank,Chemical
4362,Concrete Additive,Construction
4363,Iron Ore,Chemical
4364,Thermal Insulation Wool,Textile
4365,Synthetic Rubber Sheet,Textile
4366,Iron Ore,Plastic
4367,Gravel Stone,Metal
4368,Industrial Grease,Packaging
4369,Polycarbonate Sheet,Construction
4370,Denim Fabric,Plastic
4371,Glass Fiber,Packaging
4372,Iron Ore,Metal
4373,HDPE Granules,Electronics
4374,Ceramic Insulator,Packaging
4375,Packaging Cardboard,Plastic
4376,Gravel Stone,Electronics
4377,Lubricating Oil,Construction
4378,MDF Board,Plastic
4379,Industrial Grease,Metal
4380,ABS Plastic Pellets,Metal
4381,PVC Pipe,Textile
4382,Aluminum Sheet,Electronics
4383,Wooden Plywood Sheet,Electronics
4384,Copper Wire,Packaging
4385,Brass Pipe,Chemical
4386,Corrugated Box,Packaging
4387,Printed Circuit Board,Chemical
4388,Glass Fiber,Chemical
4389,Lubricating Oil,Chemical
4390,Synthetic Rubber Sheet,Metal
4391,Rubber Gasket,Packaging
4392,Microcontroller Chip,Textile
4393,Paint Pigment,Electronics
4394,Gravel Stone,Chemical
4395,Coolant Liquid,Chemical
4396,Iron Ore,Chemical
4397,Foam Padding,Plastic
4398,Coolant Liquid,Electronics
4399,Thermal Insulation Wool,Plastic
4400,Brass Pipe,Plastic
4401,Electric Motor Coil,Electronics
4402,Industrial Grease,Textile
4403,Iron Ore,Chemical
4404,Aluminum Foil Roll,Textile
4405,PVC Pipe,Metal
4406,Timber Plank,Plastic
4407,Industrial Adhesive,Packaging
4408,Textile Cotton Fiber,Chemical
4409,Rubber Gasket,Chemical
4410,Leather Sheet,Plastic
4411,Polyester Yarn,Construction
4412,Hydraulic Oil,Plastic
4413,Polycarbonate Sheet,Textile
4414,Gypsum Powder,Metal
4415,Brass Pipe,Metal
4416,Wooden Plywood Sheet,Metal
4417,Timber Plank,Metal
4418,Concrete Additive,Plastic
4419,Iron Ore,Packaging
4420,Timber Plank,Construction
4421,HDPE Granules,Electronics
4422,Polycarbonate Sheet,Construction
4423,Paint Pigment,Packaging
4424,Aluminum Foil Roll,Electronics
4425,Cement Bag,Plastic
4426,Steel Rod,Chemical
4427,Wooden Plywood Sheet,Textile
4428,Concrete Additive,Construction
4429,Sand Aggregate,Chemical
4430,Leather Sheet,Packaging
4431,Foam Padding,Construction
4432,Latex Compound,Construction
4433,Lubricating Oil,Packaging
4434,Leather Sheet,Electronics
4435,Coolant Liquid,Packaging
4436,Aluminum Foil Roll,Electronics
4437,Timber Plank,Electronics
4438,Cement Bag,Plastic
4439,Lithium Battery Cell,Packaging
4440,Gravel Stone,Plastic
4441,Coolant Liquid,Construction
4442,Synthetic Rubber Sheet,Electronics
4443,Coolant Liquid,Electronics
4444,Cement Bag,Construction
4445,Transformer Core,Chemical
4446,Ceramic Insulator,Plastic
4447,Rubber Gasket,Electronics
4448,Silicone Sealant,Electronics
4449,HDPE Granules,Chemical
4450,Wooden Plywood Sheet,Packaging
4451,Concrete Additive,Plastic
4452,Silicone Sealant,Construction
4453,Polycarbonate Sheet,Chemical
4454,Denim Fabric,Electronics
4455,Industrial Grease,Packaging
4456,Thermal Insulation Wool,Metal
4457,Polyester Yarn,Packaging
4458,Packaging Cardboard,Textile
4459,Ceramic Insulator,Textile
4460,Glass Fiber,Chemical
4461,Industrial Adhesive,Electronics
4462,Copper Wire,Electronics
4463,Microcontroller Chip,Metal
4464,Aluminum Sheet,Chemical
4465,Powder Coating Material,Metal
4466,Thermal Insulation Wool,Textile
4467,PVC Pipe,Textile
4468,Brass Pipe,Electronics
4469,Powder Coating Material,Textile
4470,Concrete Additive,Packaging
4471,Lubricating Oil,Plastic
4472,Concrete Additive,Plastic
4473,Aluminum Sheet,Textile
4474,Thermal Insulation Wool,Construction
4475,Microcontroller Chip,Metal
4476,Nylon Fiber,Metal
4477,Denim Fabric,Construction
4478,Industrial Adhesive,Packaging
4479,Rubber Gasket,Metal
4480,Steel Rod,Electronics
4481,Lithium Battery Cell,Textile
4482,Hydraulic Oil,Chemical
4483,Synthetic Rubber Sheet,Electronics
4484,Gravel Stone,Packaging
4485,Foam Padding,Metal
4486,Ceramic Insulator,Chemical
4487,Textile Cotton Fiber,Packaging
4488,ABS Plastic Pellets,Packaging
4489,Silicone Sealant,Packaging
4490,Cement Bag,Textile
4491,PVC Pipe,Plastic
4492,Cement Bag,Chemical
4493,LED Module,Chemical
4494,Copper Wire,Metal
4495,Concrete Additive,Packaging
4496,Paint Pigment,Textile
4497,Iron Ore,Packaging
4498,Leather Sheet,Packaging
4499,Hydraulic Oil,Plastic
4500,Paint Pigment,Metal
4501,Sand Aggregate,Plastic
4502,Silicone Sealant,Metal
4503,Gravel Stone,Plastic
4504,Transformer Core,Electronics
4505,Industrial Adhesive,Metal
4506,Cement Bag,Plastic
4507,Electric Motor Coil,Packaging
4508,Latex Compound,Electronics
4509,ABS Plastic Pellets,Construction
4510,Leather Sheet,Chemical
4511,PVC Pipe,Construction
4512,Thermal Insulation Wool,Textile
4513,Glass Fiber,Electronics
4514,Nylon Fiber,Textile
4515,Plastic Packaging Film,Chemical
4516,Epoxy Resin,Construction
4517,Printed Circuit Board,Electronics
4518,Polycarbonate Sheet,Packaging
4519,Packaging Cardboard,Packaging
4520,Lithium Battery Cell,Plastic
4521,Iron Ore,Metal
4522,Electric Motor Coil,Chemical
4523,PVC Pipe,Textile
4524,Hydraulic Oil,Electronics
4525,Tempered Glass Panel,Metal
4526,MDF Board,Construction
4527,Transformer Core,Plastic
4528,Brass Pipe,Chemical
4529,Glass Fiber,Construction
4530,Gravel Stone,Chemical
4531,Rubber Gasket,Electronics
4532,Glass Fiber,Metal
4533,Glass Fiber,Textile
4534,Industrial Adhesive,Construction
4535,Transformer Core,Electronics
4536,ABS Plastic Pellets,Packaging
4537,Corrugated Box,Construction
4538,Copper Wire,Construction
4539,PVC Pipe,Packaging
4540,Transformer Core,Metal
4541,Steel Rod,Electronics
4542,Polyester Yarn,Textile
4543,Lubricating Oil,Electronics
4544,Iron Ore,Metal
4545,Acrylic Paint,Metal
4546,Nylon Fiber,Plastic
4547,Powder Coating Material,Electronics
4548,MDF Board,Packaging
4549,Gypsum Powder,Metal
4550,Thermal Insulation Wool,Textile
4551,Packaging Cardboard,Packaging
4552,Iron Ore,Plastic
4553,Lithium Battery Cell,Textile
4554,Polyester Yarn,Textile
4555,Electric Motor Coil,Electronics
4556,Latex Compound,Construction
4557,Plastic Packaging Film,Chemical
4558,Industrial Adhesive,Packaging
4559,MDF Board,Electronics
4560,Gravel Stone,Electronics
4561,Electric Motor Coil,Packaging
4562,Epoxy Resin,Packaging
4563,Copper Wire,Electronics
4564,Lubricating Oil,Textile
4565,Latex Compound,Metal
4566,Gypsum Powder,Chemical
4567,Gypsum Powder,Metal
4568,Corrugated Box,Chemical
4569,Industrial Adhesive,Metal
4570,Tempered Glass Panel,Plastic
4571,Textile Cotton Fiber,Metal
4572,HDPE Granules,Textile
4573,Epoxy Resin,Textile
4574,Foam Padding,Chemical
4575,Aluminum Sheet,Metal
4576,Microcontroller Chip,Construction
4577,Epoxy Resin,Plastic
4578,Concrete Additive,Electronics
4579,Tempered Glass Panel,Metal
4580,HDPE Granules,Metal
4581,Aluminum Foil Roll,Construction
4582,Hydraulic Oil,Textile
4583,Tempered Glass Panel,Textile
4584,Textile Cotton Fiber,Plastic
4585,Polyester Yarn,Textile
4586,Transformer Core,Plastic
4587,Lithium Battery Cell,Chemical
4588,Acrylic Paint,Chemical
4589,Polyester Yarn,Plastic
4590,Paint Pigment,Packaging
4591,Microcontroller Chip,Packaging
4592,ABS Plastic Pellets,Plastic
4593,Synthetic Rubber Sheet,Chemical
4594,Synthetic Rubber Sheet,Chemical
4595,Gravel Stone,Construction
4596,Rubber Gasket,Construction
4597,Concrete Additive,Metal
4598,Steel Rod,Electronics
4599,Textile Cotton Fiber,Electronics
4600,Corrugated Box,Packaging
4601,Brass Pipe,Metal
4602,ABS Plastic Pellets,Plastic
4603,Plastic Packaging Film,Electronics
4604,Foam Padding,Chemical
4605,HDPE Granules,Textile
4606,Corrugated Box,Plastic
4607,Sand Aggregate,Textile
4608,Sand Aggregate,Chemical
4609,Industrial Grease,Plastic
4610,Timber Plank,Construction
4611,Aluminum Sheet,Chemical
4612,Epoxy Resin,Plastic
4613,Corrugated Box,Packaging
4614,Iron Ore,Metal
4615,Rubber Gasket,Packaging
4616,Foam Padding,Electronics
4617,Acrylic Paint,Plastic
4618,Leather Sheet,Packaging
4619,Acrylic Paint,Electronics
4620,Acrylic Paint,Chemical
4621,Stainless Steel Bolt,Chemical
4622,Packaging Cardboard,Chemical
4623,Aluminum Foil Roll,Textile
4624,HDPE Granules,Packaging
4625,Transformer Core,Metal
4626,Stainless Steel Bolt,Plastic
4627,Latex Compound,Metal
4628,Thermal Insulation Wool,Metal
4629,Leather Sheet,Metal
4630,Packaging Cardboard,Construction
4631,Nylon Fiber,Electronics
4632,Polyester Yarn,Plastic
4633,Latex Compound,Packaging
4634,Wooden Plywood Sheet,Metal
4635,Hydraulic Oil,Metal
4636,Paint Pigment,Chemical
4637,Lubricating Oil,Plastic
4638,Printed Circuit Board,Textile
4639,Electric Motor Coil,Metal
4640,Brass Pipe,Electronics
4641,Stainless Steel Bolt,Plastic
4642,Foam Padding,Packaging
4643,Acrylic Paint,Metal
4644,Polycarbonate Sheet,Construction
4645,Ceramic Insulator,Plastic
4646,Thermal Insulation Wool,Electronics
4647,Microcontroller Chip,Textile
4648,Textile Cotton Fiber,Metal
4649,Corrugated Box,Electronics
4650,Packaging Cardboard,Construction
4651,Stainless Steel Bolt,Plastic
4652,Powder Coating Material,Electronics
4653,Nylon Fiber,Construction
4654,Industrial Adhesive,Electronics
4655,Thermal Insulation Wool,Plastic
4656,Gypsum Powder,Metal
4657,Copper Wire,Packaging
4658,Synthetic Rubber Sheet,Metal
4659,Lubricating Oil,Metal
4660,Leather Sheet,Textile
4661,Corrugated Box,Electronics
4662,Sand Aggregate,Plastic
4663,LED Module,Metal
4664,PVC Pipe,Chemical
4665,ABS Plastic Pellets,Plastic
4666,MDF Board,Textile
4667,Timber Plank,Electronics
4668,Thermal Insulation Wool,Construction
4669,Ceramic Insulator,Chemical
4670,Coolant Liquid,Plastic
4671,Plastic Packaging Film,Textile
4672,Industrial Grease,Metal
4673,Synthetic Rubber Sheet,Electronics
4674,Tempered Glass Panel,Chemical
4675,LED Module,Electronics
4676,Iron Ore,Construction
4677,Foam Padding,Plastic
4678,Thermal Insulation Wool,Textile
4679,Microcontroller Chip,Textile
4680,Tempered Glass Panel,Chemical
4681,Hydraulic Oil,Construction
4682,Denim Fabric,Textile
4683,PVC Pipe,Construction
4684,Silicone Sealant,Plastic
4685,Acrylic Paint,Electronics
4686,Stainless Steel Bolt,Metal
4687,Sand Aggregate,Chemical
4688,Cement Bag,Packaging
4689,Textile Cotton Fiber,Construction
4690,Timber Plank,Plastic
4691,Iron Ore,Packaging
4692,Aluminum Foil Roll,Electronics
4693,Brass Pipe,Electronics
4694,Concrete Additive,Packaging
4695,Acrylic Paint,Construction
4696,Tempered Glass Panel,Metal
4697,Polycarbonate Sheet,Metal
4698,Aluminum Foil Roll,Chemical
4699,Textile Cotton Fiber,Construction
4700,Nylon Fiber,Plastic
4701,Cement Bag,Chemical
4702,LED Module,Electronics
4703,Nylon Fiber,Chemical
4704,HDPE Granules,Construction
4705,Textile Cotton Fiber,Metal
4706,MDF Board,Plastic
4707,Denim Fabric,Metal
4708,Tempered Glass Panel,Textile
4709,Industrial Grease,Construction
4710,Steel Rod,Plastic
4711,Lubricating Oil,Textile
4712,Thermal Insulation Wool,Plastic
4713,Plastic Packaging Film,Electronics
4714,Tempered Glass Panel,Packaging
4715,Electric Motor Coil,Plastic
4716,Acrylic Paint,Electronics
4717,Microcontroller Chip,Chemical
4718,Textile Cotton Fiber,Plastic
4719,Silicone Sealant,Construction
4720,Iron Ore,Chemical
4721,Iron Ore,Chemical
4722,Brass Pipe,Plastic
4723,Leather Sheet,Textile
4724,Lithium Battery Cell,Electronics
4725,Epoxy Resin,Plastic
4726,HDPE Granules,Plastic
4727,Ceramic Insulator,Construction
4728,ABS Plastic Pellets,Metal
4729,Industrial Grease,Packaging
4730,Coolant Liquid,Packaging
4731,Rubber Gasket,Plastic
4732,Transformer Core,Plastic
4733,Aluminum Sheet,Plastic
4734,Stainless Steel Bolt,Metal
4735,Electric Motor Coil,Plastic
4736,Brass Pipe,Metal
4737,Hydraulic Oil,Metal
4738,Cement Bag,Electronics
4739,Paint Pigment,Packaging
4740,LED Module,Packaging
4741,Polyester Yarn,Textile
4742,Lithium Battery Cell,Packaging
4743,ABS Plastic Pellets,Metal
4744,Latex Compound,Metal
4745,Ceramic Insulator,Packaging
4746,Gypsum Powder,Chemical
4747,Lubricating Oil,Plastic
4748,Printed Circuit Board,Chemical
4749,Silicone Sealant,Construction
4750,ABS Plastic Pellets,Packaging
4751,Rubber Gasket,Metal
4752,Lubricating Oil,Metal
4753,Hydraulic Oil,Electronics
4754,Packaging Cardboard,Electronics
4755,Timber Plank,Chemical
4756,Hydraulic Oil,Chemical
4757,Nylon Fiber,Chemical
4758,Aluminum Foil Roll,Textile
4759,Ceramic Insulator,Construction
4760,Electric Motor Coil,Metal
4761,Foam Padding,Packaging
4762,Microcontroller Chip,Chemical
4763,Foam Padding,Chemical
4764,Hydraulic Oil,Textile
4765,Foam Padding,Textile
4766,Ceramic Insulator,Packaging
4767,Glass Fiber,Electronics
4768,Tempered Glass Panel,Electronics
4769,Brass Pipe,Metal
4770,Epoxy Resin,Construction
4771,Leather Sheet,Chemical
4772,Ceramic Insulator,Metal
4773,Copper Wire,Electronics
4774,Rubber Gasket,Electronics
4775,PVC Pipe,Construction
4776,Gravel Stone,Metal
4777,Printed Circuit Board,Plastic
4778,Packaging Cardboard,Metal
4779,Acrylic Paint,Textile
4780,Tempered Glass Panel,Electronics
4781,Aluminum Foil Roll,Textile
4782,MDF Board,Chemical
4783,Denim Fabric,Textile
4784,Foam Padding,Metal
4785,Steel Rod,Textile
4786,Aluminum Sheet,Construction
4787,Packaging Cardboard,Construction
4788,Plastic Packaging Film,Textile
4789,Sand Aggregate,Construction
4790,Brass Pipe,Metal
4791,Iron Ore,Construction
4792,Synthetic Rubber Sheet,Packaging
4793,Steel Rod,Packaging
4794,Corrugated Box,Textile
4795,Gypsum Powder,Packaging
4796,Paint Pigment,Metal
4797,Epoxy Resin,Electronics
4798,Latex Compound,Textile
4799,Electric Motor Coil,Electronics
4800,Textile Cotton Fiber,Textile
4801,Nylon Fiber,Metal
4802,Foam Padding,Packaging
4803,Denim Fabric,Electronics
4804,Plastic Packaging Film,Packaging
4805,Copper Wire,Plastic
4806,Packaging Cardboard,Electronics
4807,Aluminum Foil Roll,Textile
4808,Paint Pigment,Chemical
4809,Polycarbonate Sheet,Construction
4810,Foam Padding,Plastic
4811,Aluminum Foil Roll,Textile
4812,Acrylic Paint,Plastic
4813,Concrete Additive,Plastic
4814,Sand Aggregate,Metal
4815,Gravel Stone,Electronics
4816,Steel Rod,Electronics
4817,Textile Cotton Fiber,Electronics
4818,Polyester Yarn,Electronics
4819,Printed Circuit Board,Plastic
4820,Synthetic Rubber Sheet,Packaging
4821,ABS Plastic Pellets,Plastic
4822,LED Module,Metal
4823,Acrylic Paint,Construction
4824,Textile Cotton Fiber,Construction
4825,Industrial Adhesive,Plastic
4826,Corrugated Box,Packaging
4827,Concrete Additive,Construction
4828,Hydraulic Oil,Chemical
4829,Timber Plank,Packaging
4830,Stainless Steel Bolt,Chemical
4831,Coolant Liquid,Construction
4832,Printed Circuit Board,Textile
4833,Corrugated Box,Electronics
4834,Lubricating Oil,Electronics
4835,Nylon Fiber,Textile
4836,Corrugated Box,Chemical
4837,Foam Padding,Metal
4838,Cement Bag,Chemical
4839,ABS Plastic Pellets,Chemical
4840,Foam Padding,Plastic
4841,Ceramic Insulator,Chemical
4842,Packaging Cardboard,Metal
4843,Thermal Insulation Wool,Metal
4844,Electric Motor Coil,Metal
4845,Polyester Yarn,Chemical
4846,Leather Sheet,Textile
4847,Gypsum Powder,Packaging
4848,Aluminum Foil Roll,Chemical
4849,Copper Wire,Metal
4850,Brass Pipe,Construction
4851,Cement Bag,Construction
4852,Gravel Stone,Chemical
4853,Textile Cotton Fiber,Textile
4854,Cement Bag,Plastic
4855,Gypsum Powder,Packaging
4856,Textile Cotton Fiber,Textile
4857,Sand Aggregate,Plastic
4858,PVC Pipe,Packaging
4859,Polyester Yarn,Metal
4860,Latex Compound,Metal
4861,Glass Fiber,Chemical
4862,Wooden Plywood Sheet,Plastic
4863,Aluminum Sheet,Packaging
4864,Printed Circuit Board,Plastic
4865,Acrylic Paint,Construction
4866,Powder Coating Material,Electronics
4867,Epoxy Resin,Textile
4868,Gypsum Powder,Electronics
4869,Rubber Gasket,Construction
4870,Concrete Additive,Packaging
4871,Packaging Cardboard,Packaging
4872,Polycarbonate Sheet,Metal
4873,Copper Wire,Plastic
4874,Hydraulic Oil,Electronics
4875,Timber Plank,Textile
4876,Electric Motor Coil,Construction
4877,MDF Board,Chemical
4878,Wooden Plywood Sheet,Chemical
4879,Iron Ore,Textile
4880,Coolant Liquid,Chemical
4881,Polycarbonate Sheet,Textile
4882,Denim Fabric,Metal
4883,HDPE Granules,Plastic
4884,Foam Padding,Chemical
4885,ABS Plastic Pellets,Metal
4886,Microcontroller Chip,Electronics
4887,Copper Wire,Metal
4888,Sand Aggregate,Electronics
4889,HDPE Granules,Textile
4890,Timber Plank,Chemical
4891,Wooden Plywood Sheet,Construction
4892,Industrial Adhesive,Plastic
4893,Leather Sheet,Metal
4894,Copper Wire,Plastic
4895,Coolant Liquid,Metal
4896,Sand Aggregate,Packaging
4897,Epoxy Resin,Packaging
4898,Stainless Steel Bolt,Chemical
4899,Corrugated Box,Electronics
4900,Tempered Glass Panel,Textile
4901,Silicone Sealant,Textile
4902,Packaging Cardboard,Textile
4903,Aluminum Foil Roll,Plastic
4904,Plastic Packaging Film,Construction
4905,Glass Fiber,Textile
4906,Transformer Core,Electronics
4907,Corrugated Box,Electronics
4908,Steel Rod,Metal
4909,Epoxy Resin,Electronics
4910,Powder Coating Material,Chemical
4911,Ceramic Insulator,Textile
4912,Foam Padding,Construction
4913,LED Module,Packaging
4914,Industrial Grease,Electronics
4915,Denim Fabric,Electronics
4916,Gravel Stone,Plastic
4917,Hydraulic Oil,Plastic
4918,Concrete Additive,Plastic
4919,Polycarbonate Sheet,Electronics
4920,Silicone Sealant,Packaging
4921,Cement Bag,Packaging
4922,Concrete Additive,Construction
4923,Aluminum Foil Roll,Metal
4924,Denim Fabric,Textile
4925,Industrial Adhesive,Electronics
4926,Rubber Gasket,Textile
4927,PVC Pipe,Construction
4928,Electric Motor Coil,Construction
4929,Brass Pipe,Packaging
4930,Packaging Cardboard,Plastic
4931,Nylon Fiber,Packaging
4932,Microcontroller Chip,Textile
4933,Microcontroller Chip,Chemical
4934,Timber Plank,Packaging
4935,HDPE Granules,Electronics
4936,Paint Pigment,Construction
4937,Acrylic Paint,Plastic
4938,Plastic Packaging Film,Construction
4939,PVC Pipe,Packaging
4940,Tempered Glass Panel,Electronics
4941,Epoxy Resin,Plastic
4942,Wooden Plywood Sheet,Metal
4943,Brass Pipe,Chemical
4944,Acrylic Paint,Plastic
4945,Printed Circuit Board,Construction
4946,Microcontroller Chip,Electronics
4947,Iron Ore,Metal
4948,Steel Rod,Textile
4949,Printed Circuit Board,Packaging
4950,Denim Fabric,Plastic
4951,Plastic Packaging Film,Chemical
4952,Ceramic Insulator,Packaging
4953,Latex Compound,Textile
4954,Stainless Steel Bolt,Chemical
4955,Printed Circuit Board,Plastic
4956,Acrylic Paint,Plastic
4957,HDPE Granules,Textile
4958,Brass Pipe,Chemical
4959,Polyester Yarn,Plastic
4960,Iron Ore,Plastic
4961,Transformer Core,Electronics
4962,MDF Board,Metal
4963,Transformer Core,Electronics
4964,PVC Pipe,Metal
4965,MDF Board,Construction
4966,Stainless Steel Bolt,Metal
4967,Stainless Steel Bolt,Chemical
4968,Iron Ore,Packaging
4969,LED Module,Electronics
4970,Epoxy Resin,Metal
4971,HDPE Granules,Packaging
4972,Polyester Yarn,Textile
4973,Steel Rod,Textile
4974,Brass Pipe,Construction
4975,Tempered Glass Panel,Textile
4976,Industrial Grease,Metal
4977,Printed Circuit Board,Packaging
4978,Leather Sheet,Textile
4979,Nylon Fiber,Metal
4980,Transformer Core,Construction
4981,ABS Plastic Pellets,Packaging
4982,Thermal Insulation Wool,Electronics
4983,HDPE Granules,Plastic
4984,HDPE Granules,Electronics
4985,Timber Plank,Plastic
4986,Microcontroller Chip,Chemical
4987,Tempered Glass Panel,Packaging
4988,Printed Circuit Board,Metal
4989,Stainless Steel Bolt,Electronics
4990,Industrial Adhesive,Textile
4991,Synthetic Rubber Sheet,Construction
4992,Printed Circuit Board,Construction
4993,Microcontroller Chip,Packaging
4994,PVC Pipe,Metal
4995,Polyester Yarn,Construction
4996,Corrugated Box,Chemical
4997,MDF Board,Electronics
4998,Aluminum Foil Roll,Packaging
4999,Concrete Additive,Textile
5000,Latex Compound,Textile
