po_id,vendor_id,material_id,quantity_tons,price_per_ton,total_value,order_date
11634,1508,3532,19.01,585.75,11135.11,2024-03-31
11635,3022,522,22.32,876.09,19554.33,2023-05-28
11636,2589,2830,14.76,946.05,13963.7,2023-08-14
11637,4006,2994,24.24,895.75,21712.98,2024-11-19
11638,3162,3845,12.85,908.21,11670.5,2024-02-25
11639,2405,4823,10.2,614.77,6270.65,2024-03-12
11640,4733,2360,8.19,517.21,4235.95,2024-12-26
11641,2514,3333,12.35,422.19,5214.05,2024-10-02
11642,3386,4740,7.76,353.49,2743.08,2023-05-13
11643,3139,4374,24.41,601.28,14677.24,2023-12-08
11644,445,3455,22.17,435.8,9661.69,2023-05-10
11645,4033,1470,20.01,875.49,17518.55,2024-09-03
11646,179,3612,23.89,793.82,18964.36,2024-08-21
11647,2207,1135,20.55,504.44,10366.24,2023-03-16
11648,3581,3042,7.62,416.15,3171.06,2023-01-05
11649,2398,4043,8.72,822.45,7171.76,2024-04-17
11650,52,2351,16.0,864.22,13827.52,2023-12-20
11651,3799,1122,24.45,783.82,19164.4,2024-01-18
11652,426,3760,7.32,661.85,4844.74,2023-01-25
11653,4340,1098,9.07,739.84,6710.35,2023-04-06
11654,1180,1991,10.85,683.3,7413.8,2023-07-17
11655,1279,460,13.89,788.68,10954.77,2024-08-04
11656,525,3234,18.97,511.84,9709.6,2024-05-14
11657,97,3240,13.0,787.91,10242.83,2023-07-21
11658,1152,4262,13.14,481.83,6331.25,2024-03-12
11659,1134,1242,9.01,417.69,3763.39,2023-01-28
11660,4244,2394,21.43,854.61,18314.29,2024-05-30
11661,2074,4450,23.36,425.9,9949.02,2023-07-28
11662,3465,3698,9.09,801.64,7286.91,2024-11-22
11663,4174,1364,16.53,363.76,6012.95,2024-12-08
11664,703,1695,15.81,593.28,9379.76,2024-01-26
11665,2075,4970,5.17,551.34,2850.43,2023-10-20
11666,4911,1091,22.81,876.02,19982.02,2023-01-25
11667,3435,2294,16.25,572.28,9299.55,2024-08-04
11668,1539,1193,19.3,381.2,7357.16,2023-09-25
11669,767,4620,17.43,808.16,14086.23,2023-08-09
11670,8,635,12.48,844.92,10544.6,2023-04-21
11671,899,3893,22.98,525.06,12065.88,2023-12-20
11672,492,4431,20.74,668.36,13861.79,2023-02-19
11673,4175,4728,9.33,664.35,6198.39,2024-10-16
11674,2342,2092,20.15,791.18,15942.28,2024-10-15
11675,2228,1983,6.36,519.11,3301.54,2023-03-07
11676,4170,2785,11.97,580.98,6954.33,2023-03-19
11677,1565,4280,18.74,850.18,15932.37,2024-10-11
11678,1780,3911,18.09,514.66,9310.2,2023-11-14
11679,410,1615,14.16,561.36,7948.86,2023-02-13
11680,3304,4230,17.49,357.21,6247.6,2023-11-22
11681,3990,3693,12.63,618.43,7810.77,2024-07-16
11682,4983,305,10.25,404.73,4148.48,2023-06-08
11683,842,3317,22.77,824.19,18766.81,2024-09-12
11684,1673,3963,15.54,685.25,10648.78,2024-12-19
11685,2997,4227,7.06,406.05,2866.71,2024-02-03
11686,3461,925,13.49,829.3,11187.26,2023-03-29
11687,3158,3593,16.38,632.01,10352.32,2023-12-31
11688,1655,1632,16.58,777.68,12893.93,2023-06-13
11689,342,2629,13.28,635.89,8444.62,2023-01-29
11690,1699,3072,11.66,937.42,10930.32,2023-07-14
11691,549,4818,10.11,736.17,7442.68,2023-12-23
11692,1229,4469,13.44,613.84,8250.01,2024-01-14
11693,2028,4740,9.94,921.11,9155.83,2024-11-02
11694,1337,2313,16.87,806.65,13608.19,2023-06-13
11695,773,3835,12.76,745.67,9514.75,2024-12-18
11696,546,2706,14.64,685.73,10039.09,2024-07-06
11697,3505,4490,21.29,907.42,19318.97,2024-05-11
11698,1659,53,17.1,474.81,8119.25,2023-06-05
11699,1291,3785,20.77,554.58,11518.63,2023-07-03
11700,4854,4589,14.58,580.55,8464.42,2024-10-24
11701,3040,502,9.44,539.99,5097.51,2023-06-18
11702,3037,2457,11.4,874.87,9973.52,2024-03-12
11703,4460,3827,7.13,493.13,3516.02,2023-07-15
11704,4623,3866,23.83,354.59,8449.88,2023-05-09
11705,3742,1834,22.72,855.42,19435.14,2024-07-22
11706,3964,3893,22.3,856.77,19105.97,2024-04-25
11707,950,991,14.12,798.14,11269.74,2024-05-28
11708,3939,4129,10.85,541.42,5874.41,2024-02-04
11709,504,71,8.97,818.14,7338.72,2024-03-29
11710,394,1160,23.15,437.86,10136.46,2023-10-13
11711,2378,4005,7.82,527.12,4122.08,2023-08-10
11712,2858,3961,22.77,928.59,21143.99,2024-12-09
11713,770,3500,18.24,941.27,17168.76,2023-05-04
11714,3890,888,18.56,699.54,12983.46,2024-01-21
11715,2867,3267,12.3,715.95,8806.19,2024-02-17
11716,334,4975,20.39,594.03,12112.27,2024-09-16
11717,1922,1596,19.47,576.58,11226.01,2023-10-22
11718,3004,1248,20.58,359.65,7401.6,2023-06-15
11719,1134,3112,23.72,853.78,20251.66,2024-11-29
11720,3760,1641,19.25,467.77,9004.57,2024-12-12
11721,4747,623,8.65,852.67,7375.6,2023-09-22
11722,109,3758,9.88,724.26,7155.69,2023-01-22
11723,1993,3452,12.24,520.71,6373.49,2023-02-21
11724,4807,937,20.25,550.74,11152.49,2023-03-26
11725,788,360,23.16,547.25,12674.31,2023-03-12
11726,1241,3433,12.94,847.28,10963.8,2023-01-10
11727,3288,2857,5.61,369.62,2073.57,2024-07-27
11728,2144,3840,16.44,475.36,7814.92,2023-12-11
11729,1666,1808,16.96,868.11,14723.15,2023-11-23
11730,1696,2935,10.78,650.24,7009.59,2024-05-18
11731,884,2324,22.89,710.07,16253.5,2024-08-07
11732,2066,3150,13.06,692.08,9038.56,2023-09-06
11733,3385,3174,24.41,776.53,18955.1,2023-10-18
11734,1277,188,18.58,494.04,9179.26,2023-08-01
11735,4054,1137,6.83,946.95,6467.67,2024-11-04
11736,4248,1164,13.15,568.92,7481.3,2023-11-14
11737,4852,1364,12.86,549.84,7070.94,2024-05-25
11738,323,282,18.4,524.06,9642.7,2024-12-06
11739,1158,171,22.61,755.18,17074.62,2024-07-13
11740,2492,3089,12.82,379.78,4868.78,2023-01-18
11741,4584,2769,11.39,703.54,8013.32,2023-10-14
11742,939,3283,9.17,435.94,3997.57,2024-10-29
11743,1624,1921,9.06,384.21,3480.94,2023-11-24
11744,1779,3125,22.97,857.01,19685.52,2024-09-04
11745,1645,106,19.26,849.56,16362.53,2023-04-02
11746,309,4828,23.14,384.12,8888.54,2023-02-23
11747,1924,541,15.53,707.11,10981.42,2024-07-20
11748,30,2538,13.87,418.37,5802.79,2024-06-28
11749,1890,2752,24.34,454.09,11052.55,2024-12-16
11750,4455,4917,24.04,388.68,9343.87,2023-07-04
11751,1886,405,17.5,380.34,6655.95,2023-09-26
11752,3418,3480,19.13,730.01,13965.09,2023-04-01
11753,1396,4373,9.85,600.49,5914.83,2024-10-20
11754,675,1150,5.49,823.32,4520.03,2023-05-21
11755,548,2858,18.49,607.45,11231.75,2024-08-08
11756,2101,3752,11.06,625.32,6916.04,2023-01-04
11757,1805,604,22.44,896.82,20124.64,2023-04-01
11758,4494,1738,5.73,559.31,3204.85,2024-11-21
11759,3545,4074,20.6,496.7,10232.02,2023-07-27
11760,2378,1143,17.09,721.24,12325.99,2023-04-07
11761,2527,1147,16.15,942.46,15220.73,2024-11-14
11762,3344,2917,13.44,489.67,6581.16,2024-10-25
11763,3323,3980,5.58,787.08,4391.91,2024-03-13
11764,4171,4058,14.58,870.06,12685.47,2024-05-05
11765,4349,4446,12.96,888.77,11518.46,2023-08-10
11766,4463,4309,13.18,491.71,6480.74,2024-11-11
11767,3249,1323,18.34,364.74,6689.33,2024-04-15
11768,1302,1508,23.49,453.14,10644.26,2024-03-11
11769,4218,92,13.65,616.31,8412.63,2024-08-06
11770,3253,702,18.98,466.83,8860.43,2024-02-09
11771,1535,4509,24.79,544.92,13508.57,2024-10-18
11772,4406,4991,17.04,885.19,15083.64,2023-01-01
11773,1982,2605,14.28,698.47,9974.15,2024-08-02
11774,2797,3905,15.71,431.35,6776.51,2024-05-06
11775,4942,4064,14.3,610.3,8727.29,2024-01-25
11776,1540,4564,10.93,679.43,7426.17,2024-01-14
11777,2598,241,24.19,669.32,16190.85,2023-03-16
11778,2384,1023,23.37,914.71,21376.77,2024-03-27
11779,3175,2701,7.19,918.33,6602.79,2024-05-09
11780,574,1140,16.03,463.08,7423.17,2024-08-27
11781,3248,2875,24.15,867.78,20956.89,2023-04-06
11782,936,2527,15.69,614.84,9646.84,2024-06-22
11783,2958,358,13.57,383.65,5206.13,2023-01-05
11784,2210,4870,19.37,460.18,8913.69,2024-12-21
11785,3664,4598,17.77,663.71,11794.13,2024-05-18
11786,408,1909,11.99,627.83,7527.68,2024-10-19
11787,1608,148,5.33,434.78,2317.38,2023-05-07
11788,2785,109,7.03,876.31,6160.46,2023-03-07
11789,296,4042,17.87,584.86,10451.45,2023-10-09
11790,189,3290,8.42,802.54,6757.39,2024-11-08
11791,1485,1328,17.86,556.78,9944.09,2023-08-21
11792,1728,976,22.02,594.84,13098.38,2024-10-11
11793,343,112,16.22,580.67,9418.47,2024-05-25
11794,1115,2144,17.78,361.89,6434.4,2023-06-26
11795,3470,1138,23.09,740.72,17103.22,2023-09-23
11796,2978,1960,19.03,694.53,13216.91,2024-04-25
11797,2362,204,23.9,790.87,18901.79,2024-12-15
11798,754,2270,21.18,646.89,13701.13,2023-11-09
11799,4896,3011,12.82,748.01,9589.49,2024-02-22
11800,2095,408,18.57,894.99,16619.96,2024-01-25
11801,1707,2965,15.86,645.77,10241.91,2024-10-23
11802,1793,2084,11.08,913.85,10125.46,2023-12-05
11803,3516,4498,19.49,518.41,10103.81,2024-07-03
11804,4212,1628,18.25,601.3,10973.72,2024-11-13
11805,1625,2431,19.95,510.6,10186.47,2024-07-29
11806,2894,4482,19.83,487.18,9660.78,2024-03-15
11807,4052,1769,17.6,862.81,15185.46,2024-03-20
11808,4241,2566,24.57,847.92,20833.39,2023-09-04
11809,3775,3873,8.09,866.41,7009.26,2024-01-09
11810,4161,4989,15.49,352.75,5464.1,2023-10-25
11811,3347,4998,9.87,813.88,8033.0,2024-07-28
11812,2063,2464,9.37,847.47,7940.79,2023-09-07
11813,4892,2763,22.43,787.28,17658.69,2024-07-02
11814,2504,2615,5.63,364.27,2050.84,2023-03-03
11815,4882,1433,12.22,782.44,9561.42,2024-06-28
11816,68,419,10.38,628.09,6519.57,2024-04-13
11817,4944,1607,8.94,453.33,4052.77,2024-08-03
11818,1862,4015,5.91,630.46,3726.02,2023-05-26
11819,2209,2830,21.89,704.17,15414.28,2024-11-13
11820,1980,4606,17.58,761.38,13385.06,2023-01-30
11821,4581,2877,6.27,432.62,2712.53,2023-04-23
11822,40,2457,12.09,755.95,9139.44,2023-12-18
11823,4607,772,5.46,460.99,2517.01,2023-11-16
11824,531,1141,9.19,486.19,4468.09,2024-04-20
11825,1905,1834,16.93,813.07,13765.28,2024-05-18
11826,2709,1541,17.41,849.46,14789.1,2023-03-22
11827,824,915,20.95,784.93,16444.28,2023-05-26
11828,240,2251,9.78,561.56,5492.06,2023-06-20
11829,3775,2165,13.02,460.79,5999.49,2023-06-02
11830,3116,1501,16.03,854.3,13694.43,2024-11-14
11831,4290,2978,11.88,765.14,9089.86,2024-05-22
11832,2868,2856,9.47,465.46,4407.91,2023-10-27
11833,3534,336,11.84,398.15,4714.1,2024-09-10
11834,4790,1902,21.48,725.49,15583.53,2023-11-28
11835,2494,2819,6.88,635.98,4375.54,2024-01-02
11836,3718,257,11.25,760.56,8556.3,2024-03-03
11837,882,3406,7.71,461.89,3561.17,2024-04-11
11838,3157,783,9.0,615.36,5538.24,2023-05-24
11839,3897,3069,21.92,750.68,16454.91,2024-03-09
11840,1367,3485,19.38,807.5,15649.35,2023-09-21
11841,3476,236,22.66,454.28,10293.98,2024-06-10
11842,3622,3214,10.15,421.12,4274.37,2023-06-13
11843,486,3473,5.28,722.86,3816.7,2024-08-07
11844,3535,1971,9.68,712.1,6893.13,2023-01-21
11845,4897,2753,20.8,490.92,10211.14,2023-03-17
11846,486,2546,13.72,646.44,8869.16,2023-12-10
11847,4835,4423,5.65,547.96,3095.97,2023-05-27
11848,3431,3611,23.35,425.03,9924.45,2023-08-22
11849,1420,1764,18.53,409.97,7596.74,2023-10-15
11850,4351,4556,20.63,846.67,17466.8,2024-06-27
11851,2820,741,24.15,535.15,12923.87,2024-11-04
11852,1190,3026,10.84,441.35,4784.23,2024-09-14
11853,3001,379,21.32,590.44,12588.18,2024-11-26
11854,1946,878,7.9,455.42,3597.82,2023-09-10
11855,3040,3618,10.11,632.83,6397.91,2024-01-23
11856,524,903,14.33,713.83,10229.18,2023-12-06
11857,2337,2120,10.86,364.57,3959.23,2023-07-18
11858,1664,2451,22.91,662.8,15184.75,2023-09-12
11859,1844,693,13.72,719.02,9864.95,2023-02-09
11860,4795,3964,18.71,863.45,16155.15,2024-05-10
11861,2628,130,7.37,735.51,5420.71,2024-02-22
11862,3832,4956,7.94,700.73,5563.8,2023-05-10
11863,2784,527,12.8,819.36,10487.81,2024-04-07
11864,914,3501,9.27,447.03,4143.97,2023-05-25
11865,439,4125,18.71,400.03,7484.56,2024-05-15
11866,1284,803,9.57,721.13,6901.21,2024-08-30
11867,619,2640,16.0,588.24,9411.84,2024-03-29
11868,3966,934,9.36,626.31,5862.26,2023-01-28
11869,3697,3993,12.18,688.93,8391.17,2023-01-02
11870,4874,664,13.84,525.21,7268.91,2024-01-18
11871,2246,2604,22.27,383.89,8549.23,2023-02-22
11872,49,1073,5.21,942.92,4912.61,2024-10-23
11873,2000,4592,12.55,834.15,10468.58,2024-05-21
11874,1746,2537,16.1,370.53,5965.53,2024-10-15
11875,4870,2591,11.92,383.17,4567.39,2024-05-30
11876,387,1948,13.0,806.74,10487.62,2024-10-26
11877,4953,1686,20.58,513.32,10564.13,2023-10-07
11878,2851,2438,13.16,763.86,10052.4,2024-10-02
11879,1198,1967,6.38,776.59,4954.64,2024-03-10
11880,619,1996,15.83,407.75,6454.68,2024-07-16
11881,588,398,18.3,617.84,11306.47,2023-11-18
11882,3075,493,7.0,496.74,3477.18,2023-04-13
11883,24,808,15.91,445.81,7092.84,2023-08-29
11884,2963,1934,15.71,678.14,10653.58,2023-06-27
11885,1614,630,5.63,680.1,3828.96,2024-11-19
11886,3368,1821,12.73,422.94,5384.03,2024-03-01
11887,4632,705,21.82,492.54,10747.22,2024-10-26
11888,2012,3117,23.77,637.33,15149.33,2024-09-06
11889,4854,2509,5.25,799.45,4197.11,2024-10-25
11890,379,351,14.72,639.29,9410.35,2023-01-24
11891,817,413,12.07,398.48,4809.65,2024-04-30
11892,3553,1978,23.27,624.05,14521.64,2023-10-03
11893,226,4368,16.21,872.82,14148.41,2024-09-13
11894,3759,53,11.41,458.18,5227.83,2024-06-25
11895,4786,660,12.43,808.85,10054.01,2024-09-29
11896,2964,2127,10.3,735.55,7576.16,2024-01-08
11897,3240,2820,13.41,633.57,8496.17,2023-12-13
11898,1525,3716,12.79,418.93,5358.11,2024-03-14
11899,3655,953,14.97,491.8,7362.25,2024-12-05
11900,3402,1159,20.1,650.62,13077.46,2024-03-11
11901,873,1102,9.81,562.63,5519.4,2024-02-16
11902,3610,4456,20.3,579.01,11753.9,2023-08-13
11903,4051,1700,23.8,573.35,13645.73,2024-04-14
11904,4299,3915,6.97,676.68,4716.46,2023-10-21
11905,1146,1782,21.46,377.92,8110.16,2024-12-04
11906,2365,3120,18.11,780.43,14133.59,2023-03-12
11907,3124,1442,11.04,822.48,9080.18,2024-05-21
11908,7,2432,13.49,786.51,10610.02,2024-11-27
11909,3409,793,7.21,833.32,6008.24,2024-12-01
11910,838,3069,10.96,725.73,7954.0,2023-07-10
11911,4924,3251,10.91,486.06,5302.91,2024-06-28
11912,3406,2146,19.74,474.33,9363.27,2024-05-05
11913,2566,3090,5.54,500.15,2770.83,2024-07-05
11914,4183,3958,24.54,582.5,14294.55,2023-01-23
11915,1896,25,9.33,680.72,6351.12,2023-01-29
11916,4943,1867,10.57,481.93,5094.0,2024-02-16
11917,646,2823,19.58,764.06,14960.29,2024-08-13
11918,1188,4865,24.51,798.09,19561.19,2023-04-27
11919,473,3141,18.23,450.6,8214.44,2023-12-04
11920,358,2165,16.97,518.1,8792.16,2023-02-21
11921,1190,4744,12.54,911.98,11436.23,2023-04-07
11922,1051,4208,6.64,621.0,4123.44,2023-06-10
11923,1578,168,10.62,424.45,4507.66,2023-03-31
11924,4780,3281,15.73,617.81,9718.15,2024-10-29
11925,2742,3672,6.07,846.43,5137.83,2024-06-22
11926,4266,2065,17.26,824.04,14222.93,2024-08-13
11927,3677,4918,14.54,520.92,7574.18,2023-02-28
11928,1105,873,11.31,907.92,10268.58,2024-05-17
11929,3353,2751,7.48,517.5,3870.9,2024-03-03
11930,4530,4379,12.12,792.66,9607.04,2024-11-09
11931,78,3545,7.04,914.29,6436.6,2023-03-20
11932,2568,3330,14.85,729.11,10827.28,2023-09-07
11933,772,1378,6.89,594.76,4097.9,2024-09-02
11934,2887,3676,14.22,923.05,13125.77,2023-07-02
11935,847,3429,19.9,801.98,15959.4,2024-09-03
11936,3998,4593,11.1,596.31,6619.04,2024-06-03
11937,1731,4306,6.42,694.38,4457.92,2024-12-07
11938,4795,439,19.21,738.96,14195.42,2024-02-06
11939,388,933,15.61,918.66,14340.28,2023-08-01
11940,630,3490,17.86,357.78,6389.95,2024-05-20
11941,1407,942,11.96,827.21,9893.43,2024-02-03
11942,1594,3454,9.44,940.2,8875.49,2023-05-04
11943,3852,4317,21.05,495.25,10425.01,2023-12-04
11944,372,2544,10.36,371.98,3853.71,2024-12-06
11945,3902,1339,17.04,383.77,6539.44,2024-09-07
11946,4227,2728,12.15,527.51,6409.25,2024-05-30
11947,1921,4897,9.5,766.91,7285.64,2024-08-23
11948,1255,3948,15.96,848.52,13542.38,2023-10-13
11949,1263,1192,24.98,480.7,12007.89,2023-11-26
11950,868,3588,20.54,885.19,18181.8,2023-10-06
11951,1510,2644,6.39,710.12,4537.67,2024-07-25
11952,2082,4044,22.61,390.06,8819.26,2024-03-07
11953,871,1493,22.96,892.76,20497.77,2024-12-24
11954,996,4441,8.76,836.66,7329.14,2024-02-09
11955,2933,2116,9.67,708.94,6855.45,2023-04-11
11956,4546,2062,21.5,784.0,16856.0,2023-11-22
11957,1783,432,9.68,538.37,5211.42,2024-09-09
11958,3853,4898,9.85,886.85,8735.47,2024-02-14
11959,378,4810,15.43,792.13,12222.57,2024-03-14
11960,4746,4411,18.92,533.51,10094.01,2024-04-20
11961,264,4608,7.71,516.54,3982.52,2024-09-17
11962,882,3776,17.11,455.51,7793.78,2024-05-10
11963,2693,762,17.72,885.22,15686.1,2024-03-04
11964,1690,1768,13.01,388.62,5055.95,2024-09-28
11965,3710,236,14.41,910.58,13121.46,2024-05-04
11966,1855,2407,18.85,422.61,7966.2,2023-01-12
11967,1087,1407,19.13,458.16,8764.6,2024-10-23
11968,2215,771,8.41,860.59,7237.56,2024-12-05
11969,1881,503,17.33,877.74,15211.23,2024-02-26
11970,1923,3555,18.47,497.38,9186.61,2023-11-17
11971,4459,819,11.17,358.65,4006.12,2024-10-26
11972,1378,2430,20.82,524.11,10911.97,2024-07-20
11973,253,1289,22.45,512.45,11504.5,2024-12-10
11974,3014,60,10.59,835.11,8843.81,2024-12-15
11975,2876,745,17.02,613.53,10442.28,2023-05-01
11976,534,2756,18.37,658.85,12103.07,2024-03-02
11977,4719,2335,24.79,354.84,8796.48,2023-04-16
11978,4417,533,11.18,560.93,6271.2,2023-07-17
11979,1100,2459,14.35,541.95,7776.98,2023-11-29
11980,458,4167,24.8,760.63,18863.62,2023-07-03
11981,579,223,12.71,395.66,5028.84,2024-10-20
11982,2189,1485,8.99,580.0,5214.2,2024-08-14
11983,1430,1982,16.87,455.26,7680.24,2024-05-06
11984,4777,3469,12.64,578.96,7318.05,2024-09-06
11985,2843,1915,8.47,450.73,3817.68,2023-08-26
11986,2049,761,15.75,405.96,6393.87,2023-03-08
11987,1572,4988,17.5,675.06,11813.55,2024-11-24
11988,1889,2504,5.32,722.67,3844.6,2023-05-10
11989,1219,2409,10.61,728.56,7730.02,2023-01-03
11990,4198,1539,12.57,754.01,9477.91,2023-10-04
11991,2457,4239,13.2,470.94,6216.41,2024-07-05
11992,2109,1710,17.09,921.36,15746.04,2024-04-28
11993,4316,3124,12.42,913.44,11344.92,2024-03-22
11994,306,4160,23.05,502.64,11585.85,2024-03-21
11995,2360,1440,20.52,567.18,11638.53,2023-10-19
11996,3144,1095,9.98,687.21,6858.36,2024-07-21
11997,2204,1673,11.6,362.49,4204.88,2023-12-15
11998,2846,1337,21.42,363.03,7776.1,2024-07-26
11999,3058,4988,17.67,911.57,16107.44,2023-10-06
12000,68,2038,22.58,902.7,20382.97,2024-08-05
12001,3457,2322,13.54,892.58,12085.53,2023-12-01
12002,3853,3317,9.19,710.56,6530.05,2023-12-03
12003,4502,4285,5.9,624.74,3685.97,2023-07-26
12004,4823,2788,5.09,807.21,4108.7,2023-10-08
12005,3731,1739,7.73,655.2,5064.7,2023-10-09
12006,3293,3091,24.72,793.74,19621.25,2024-06-12
12007,4826,4415,24.26,607.82,14745.71,2024-09-17
12008,3348,873,16.59,624.19,10355.31,2024-04-13
12009,183,3550,19.01,863.08,16407.15,2024-08-21
12010,3608,673,6.03,857.77,5172.35,2023-03-24
12011,4290,2136,5.53,805.23,4452.92,2024-04-03
12012,2937,3432,7.05,585.31,4126.44,2024-03-18
12013,2775,628,19.56,350.03,6846.59,2024-07-09
12014,164,786,19.56,603.43,11803.09,2024-01-29
12015,4612,1481,14.83,525.52,7793.46,2023-07-29
12016,3015,3564,10.68,474.49,5067.55,2024-08-12
12017,2280,2656,15.34,361.19,5540.65,2023-01-18
12018,3347,4724,17.91,818.92,14666.86,2023-08-23
12019,1112,2166,14.69,536.52,7881.48,2023-07-02
12020,3864,4400,20.91,610.78,12771.41,2024-08-24
12021,3652,1019,8.36,548.68,4586.96,2023-11-04
12022,2707,457,24.18,856.69,20714.76,2024-11-29
12023,4019,3505,22.19,673.35,14941.64,2023-06-26
12024,2465,4213,20.11,874.73,17590.82,2023-03-15
12025,2043,4238,17.58,806.35,14175.63,2024-10-24
12026,3336,4582,10.75,496.7,5339.52,2023-02-23
12027,4196,2874,18.42,467.52,8611.72,2023-08-15
12028,179,651,5.38,853.94,4594.2,2023-05-25
12029,4925,2732,13.79,696.86,9609.7,2023-03-28
12030,1708,13,24.34,716.23,17433.04,2023-10-29
12031,3022,1208,17.85,652.23,11642.31,2024-12-26
12032,3081,3890,14.79,560.17,8284.91,2023-02-19
12033,3400,1202,22.83,582.37,13295.51,2023-02-22
12034,1767,2079,23.91,798.41,19089.98,2023-11-08
12035,4876,2115,18.6,476.77,8867.92,2024-02-17
12036,2004,1906,15.17,708.65,10750.22,2023-04-18
12037,1234,1608,15.74,754.56,11876.77,2023-08-16
12038,728,3906,12.42,757.78,9411.63,2023-02-18
12039,1017,3658,13.97,481.9,6732.14,2023-11-05
12040,3782,3507,10.6,564.4,5982.64,2023-06-27
12041,3180,2008,18.5,884.12,16356.22,2024-02-06
12042,338,4174,13.89,537.9,7471.43,2024-09-20
12043,4960,4001,23.03,682.56,15719.36,2024-05-22
12044,3067,2234,10.3,647.48,6669.04,2024-12-01
12045,2337,4116,10.74,493.66,5301.91,2024-12-30
12046,1559,3655,11.69,702.46,8211.76,2024-04-15
12047,226,1967,20.74,876.91,18187.11,2024-05-02
12048,3894,2306,12.79,601.93,7698.68,2023-01-26
12049,3933,3451,10.3,440.18,4533.85,2024-04-23
12050,3647,2874,12.09,534.88,6466.7,2023-07-24
12051,3860,1702,10.96,395.62,4336.0,2024-10-29
12052,4820,477,20.54,385.64,7921.05,2023-02-03
12053,2276,275,17.87,377.91,6753.25,2024-02-23
12054,4148,1229,12.45,564.24,7024.79,2023-09-05
12055,2814,2001,19.9,783.41,15589.86,2024-06-21
12056,3463,2994,24.66,830.29,20474.95,2023-09-09
12057,1641,1067,11.84,458.18,5424.85,2024-02-26
12058,111,302,13.6,369.14,5020.3,2023-09-24
12059,4675,645,14.33,863.28,12370.8,2023-03-13
12060,2521,4792,6.2,497.31,3083.32,2024-11-12
12061,645,4916,12.23,602.85,7372.86,2024-12-06
12062,4847,3270,20.31,651.12,13224.25,2023-11-18
12063,834,2608,24.87,402.06,9999.23,2024-05-29
12064,2267,3292,9.3,927.0,8621.1,2024-03-12
12065,3854,3676,6.53,788.1,5146.29,2024-03-11
12066,3346,4188,23.47,656.44,15406.65,2024-05-13
12067,3782,4781,18.38,518.4,9528.19,2024-02-26
12068,3141,4486,13.0,740.54,9627.02,2023-05-31
12069,3055,1091,19.16,359.49,6887.83,2024-01-13
12070,4802,3072,13.08,936.77,12252.95,2023-01-18
12071,2263,1345,15.54,721.29,11208.85,2024-12-19
12072,1479,4705,9.65,488.93,4718.17,2024-12-22
12073,2342,143,8.72,603.69,5264.18,2023-11-20
12074,1983,4383,10.56,638.71,6744.78,2024-03-08
12075,2076,449,8.49,443.34,3763.96,2023-12-30
12076,4358,3183,6.34,875.4,5550.04,2024-01-21
12077,3696,1996,5.64,640.73,3613.72,2023-08-07
12078,2076,3718,16.04,852.81,13679.07,2024-05-27
12079,2452,2478,11.79,506.69,5973.88,2023-05-12
12080,2151,2311,5.05,546.39,2759.27,2023-04-16
12081,1364,1851,5.33,888.31,4734.69,2024-05-31
12082,2928,673,14.62,485.4,7096.55,2024-07-04
12083,3329,3389,23.32,759.18,17704.08,2023-11-14
12084,3925,2478,23.51,868.72,20423.61,2023-04-08
12085,3003,626,9.08,931.62,8459.11,2024-06-01
12086,2911,4212,18.49,355.2,6567.65,2024-01-18
12087,3428,2608,8.91,890.42,7933.64,2024-07-01
12088,4320,4408,21.29,559.56,11913.03,2024-01-09
12089,4006,4509,17.75,766.26,13601.11,2024-09-08
12090,475,4730,11.56,876.09,10127.6,2024-06-19
12091,623,1400,11.07,881.72,9760.64,2024-07-21
12092,4251,907,24.58,548.18,13474.26,2024-01-21
12093,1457,1763,14.21,804.74,11435.36,2024-07-04
12094,4814,1806,9.11,862.29,7855.46,2023-11-15
12095,752,4488,15.65,922.76,14441.19,2023-02-12
